,id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,tsne_0,tsne_1
8006,S07967,0.2,0.4,0.0,0.2,0.2,0.4,0.0,0.0,0.6,0.0,0.5472446,0.33941385
8007,S07968,0.2,0.4,0.0,0.2,0.2,0.6,0.0,0.4,0.0,0.0,0.8219583,0.3520981
8008,S07969,0.2,0.4,0.0,0.2,0.2,0.6,0.4,0.0,0.0,0.0,0.8534203,0.50191784
8009,S07970,0.2,0.4,0.0,0.2,0.2,0.6,0.0,0.0,0.4,0.0,0.6625867,0.33996388
8010,S07971,0.2,0.0,0.4,0.2,0.2,0.0,0.2,0.8,0.0,0.0,0.12650594,0.6651917
8011,S07972,0.2,0.0,0.4,0.2,0.2,0.0,0.8,0.2,0.0,0.0,0.7620281,0.7932328
8012,S07973,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.8,0.0,0.2,0.12239429,0.66217077
8013,S07974,0.2,0.0,0.4,0.2,0.2,0.0,0.8,0.0,0.0,0.2,0.76481616,0.79486537
8014,S07975,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.8,0.2,0.0,0.12642835,0.6649725
8015,S07976,0.2,0.0,0.4,0.2,0.2,0.0,0.8,0.0,0.2,0.0,0.76161736,0.7930453
8016,S07977,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.2,0.8,0.0,0.20412199,0.25456896
8017,S07978,0.2,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.8,0.0,0.20480525,0.25394183
8018,S07979,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.8,0.2,0.20073585,0.252072
8019,S07980,0.2,0.0,0.4,0.2,0.2,0.2,0.0,0.8,0.0,0.0,0.12668326,0.66494536
8020,S07981,0.2,0.0,0.4,0.2,0.2,0.2,0.8,0.0,0.0,0.0,0.7622085,0.79311013
8021,S07982,0.2,0.0,0.4,0.2,0.2,0.2,0.0,0.0,0.8,0.0,0.20435809,0.25427788
8022,S07983,0.2,0.0,0.4,0.2,0.2,0.8,0.0,0.2,0.0,0.0,0.9071442,0.24514717
8023,S07984,0.2,0.0,0.4,0.2,0.2,0.8,0.2,0.0,0.0,0.0,0.90723616,0.24509719
8024,S07985,0.2,0.0,0.4,0.2,0.2,0.8,0.0,0.0,0.0,0.2,0.86371756,0.225686
8025,S07986,0.2,0.0,0.4,0.2,0.2,0.8,0.0,0.0,0.2,0.0,0.9072165,0.24504228
8026,S07987,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.6,0.0,0.0,0.40152442,0.6404916
8027,S07988,0.2,0.0,0.4,0.2,0.2,0.0,0.6,0.4,0.0,0.0,0.50609905,0.6745219
8028,S07989,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.6,0.4,0.0,0.21223508,0.5387234
8029,S07990,0.2,0.0,0.4,0.2,0.2,0.0,0.6,0.0,0.4,0.0,0.69333035,0.72119236
8030,S07991,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.4,0.6,0.0,0.20206021,0.44057542
8031,S07992,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.0,0.6,0.0,0.30841857,0.27294815
8032,S07993,0.2,0.0,0.4,0.2,0.2,0.4,0.0,0.6,0.0,0.0,0.20981494,0.6077724
8033,S07994,0.2,0.0,0.4,0.2,0.2,0.4,0.6,0.0,0.0,0.0,0.78757274,0.5864293
8034,S07995,0.2,0.0,0.4,0.2,0.2,0.4,0.0,0.0,0.6,0.0,0.5709336,0.3568108
8035,S07996,0.2,0.0,0.4,0.2,0.2,0.6,0.0,0.4,0.0,0.0,0.7681394,0.3741214
8036,S07997,0.2,0.0,0.4,0.2,0.2,0.6,0.4,0.0,0.0,0.0,0.7804879,0.45947084
8037,S07998,0.2,0.0,0.4,0.2,0.2,0.6,0.0,0.0,0.4,0.0,0.69447726,0.3499706
8038,S07999,0.2,0.2,0.0,0.2,0.4,0.0,0.2,0.8,0.0,0.0,0.14084713,0.7283791
8039,S08000,0.2,0.2,0.0,0.2,0.4,0.0,0.8,0.2,0.0,0.0,0.7678004,0.8389986
8040,S08001,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.8,0.0,0.2,0.14100844,0.72871745
8041,S08002,0.2,0.2,0.0,0.2,0.4,0.0,0.8,0.0,0.0,0.2,0.7632919,0.84039754
8042,S08003,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.8,0.2,0.0,0.14089039,0.7281263
8043,S08004,0.2,0.2,0.0,0.2,0.4,0.0,0.8,0.0,0.2,0.0,0.76777893,0.8389112
8044,S08005,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.8,0.0,0.15220025,0.2950645
8045,S08006,0.2,0.2,0.0,0.2,0.4,0.0,0.2,0.0,0.8,0.0,0.15234508,0.2953244
8046,S08007,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.8,0.2,0.14841948,0.29089198
8047,S08008,0.2,0.2,0.0,0.2,0.4,0.2,0.0,0.8,0.0,0.0,0.14090215,0.72816586
8048,S08009,0.2,0.2,0.0,0.2,0.4,0.2,0.8,0.0,0.0,0.0,0.7679207,0.8389753
8049,S08010,0.2,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.8,0.0,0.15221275,0.29487655
8050,S08011,0.2,0.2,0.0,0.2,0.4,0.8,0.0,0.2,0.0,0.0,0.93092954,0.3029338
8051,S08012,0.2,0.2,0.0,0.2,0.4,0.8,0.2,0.0,0.0,0.0,0.93102354,0.3029478
8052,S08013,0.2,0.2,0.0,0.2,0.4,0.8,0.0,0.0,0.0,0.2,0.9322266,0.3074306
8053,S08014,0.2,0.2,0.0,0.2,0.4,0.8,0.0,0.0,0.2,0.0,0.93092495,0.3028865
8054,S08015,0.2,0.2,0.0,0.2,0.4,0.0,0.4,0.6,0.0,0.0,0.417844,0.6598285
8055,S08016,0.2,0.2,0.0,0.2,0.4,0.0,0.6,0.4,0.0,0.0,0.49067214,0.6577421
8056,S08017,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.6,0.4,0.0,0.24288541,0.54015523
8057,S08018,0.2,0.2,0.0,0.2,0.4,0.0,0.6,0.0,0.4,0.0,0.6627301,0.68598795
8058,S08019,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.4,0.6,0.0,0.21215245,0.41982567
8059,S08020,0.2,0.2,0.0,0.2,0.4,0.0,0.4,0.0,0.6,0.0,0.20380712,0.35175046
8060,S08021,0.2,0.2,0.0,0.2,0.4,0.4,0.0,0.6,0.0,0.0,0.25108346,0.62002236
8061,S08022,0.2,0.2,0.0,0.2,0.4,0.4,0.6,0.0,0.0,0.0,0.7787328,0.5642071
8062,S08023,0.2,0.2,0.0,0.2,0.4,0.4,0.0,0.0,0.6,0.0,0.53830326,0.36226037
8063,S08024,0.2,0.2,0.0,0.2,0.4,0.6,0.0,0.4,0.0,0.0,0.79857206,0.3890415
8064,S08025,0.2,0.2,0.0,0.2,0.4,0.6,0.4,0.0,0.0,0.0,0.8283316,0.482358
8065,S08026,0.2,0.2,0.0,0.2,0.4,0.6,0.0,0.0,0.4,0.0,0.67539495,0.3662297
8066,S08027,0.2,0.0,0.2,0.2,0.4,0.0,0.2,0.8,0.0,0.0,0.10767563,0.69905925
8067,S08028,0.2,0.0,0.2,0.2,0.4,0.0,0.8,0.2,0.0,0.0,0.7499543,0.8363513
8068,S08029,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.8,0.0,0.2,0.102973476,0.6972348
8069,S08030,0.2,0.0,0.2,0.2,0.4,0.0,0.8,0.0,0.0,0.2,0.7471475,0.8379597
8070,S08031,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.8,0.2,0.0,0.10770959,0.6988645
8071,S08032,0.2,0.0,0.2,0.2,0.4,0.0,0.8,0.0,0.2,0.0,0.7499188,0.8360633
8072,S08033,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.2,0.8,0.0,0.16152008,0.27978244
8073,S08034,0.2,0.0,0.2,0.2,0.4,0.0,0.2,0.0,0.8,0.0,0.16170289,0.2800699
8074,S08035,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.8,0.2,0.15765096,0.2770099
8075,S08036,0.2,0.0,0.2,0.2,0.4,0.2,0.0,0.8,0.0,0.0,0.10774511,0.69884807
8076,S08037,0.2,0.0,0.2,0.2,0.4,0.2,0.8,0.0,0.0,0.0,0.7500965,0.83635736
8077,S08038,0.2,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.8,0.0,0.16161802,0.27958912
8078,S08039,0.2,0.0,0.2,0.2,0.4,0.8,0.0,0.2,0.0,0.0,0.93097895,0.26989958
8079,S08040,0.2,0.0,0.2,0.2,0.4,0.8,0.2,0.0,0.0,0.0,0.93110585,0.26989034
8080,S08041,0.2,0.0,0.2,0.2,0.4,0.8,0.0,0.0,0.0,0.2,0.93071365,0.27126214
8081,S08042,0.2,0.0,0.2,0.2,0.4,0.8,0.0,0.0,0.2,0.0,0.9310724,0.26976576
8082,S08043,0.2,0.0,0.2,0.2,0.4,0.0,0.4,0.6,0.0,0.0,0.41594788,0.6533749
8083,S08044,0.2,0.0,0.2,0.2,0.4,0.0,0.6,0.4,0.0,0.0,0.4890463,0.6644148
8084,S08045,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.6,0.4,0.0,0.23665178,0.5469919
8085,S08046,0.2,0.0,0.2,0.2,0.4,0.0,0.6,0.0,0.4,0.0,0.66135997,0.69026405
8086,S08047,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.4,0.6,0.0,0.20277199,0.4221696
8087,S08048,0.2,0.0,0.2,0.2,0.4,0.0,0.4,0.0,0.6,0.0,0.20577587,0.35389307
8088,S08049,0.2,0.0,0.2,0.2,0.4,0.4,0.0,0.6,0.0,0.0,0.24556096,0.6133218
8089,S08050,0.2,0.0,0.2,0.2,0.4,0.4,0.6,0.0,0.0,0.0,0.7789882,0.56703204
8090,S08051,0.2,0.0,0.2,0.2,0.4,0.4,0.0,0.0,0.6,0.0,0.53908724,0.3661142
8091,S08052,0.2,0.0,0.2,0.2,0.4,0.6,0.0,0.4,0.0,0.0,0.78997517,0.39009872
8092,S08053,0.2,0.0,0.2,0.2,0.4,0.6,0.4,0.0,0.0,0.0,0.8217333,0.47429043
8093,S08054,0.2,0.0,0.2,0.2,0.4,0.6,0.0,0.0,0.4,0.0,0.6848452,0.36601144
8094,S08055,0.2,0.2,0.2,0.4,0.0,0.0,0.2,0.8,0.0,0.0,0.23781843,0.7737722
8095,S08056,0.2,0.2,0.2,0.4,0.0,0.0,0.8,0.2,0.0,0.0,0.6946028,0.8215228
8096,S08057,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.8,0.0,0.2,0.23746176,0.7736908
8097,S08058,0.2,0.2,0.2,0.4,0.0,0.0,0.8,0.0,0.0,0.2,0.6944847,0.8217574
8098,S08059,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.8,0.2,0.0,0.23733312,0.77341413
8099,S08060,0.2,0.2,0.2,0.4,0.0,0.0,0.8,0.0,0.2,0.0,0.6943593,0.8209685
8100,S08061,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.8,0.0,0.16693014,0.22346266
8101,S08062,0.2,0.2,0.2,0.4,0.0,0.0,0.2,0.0,0.8,0.0,0.16712773,0.22325757
8102,S08063,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.8,0.2,0.16680112,0.22323763
8103,S08064,0.2,0.2,0.2,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.23852183,0.7730712
8104,S08065,0.2,0.2,0.2,0.4,0.0,0.2,0.8,0.0,0.0,0.0,0.694857,0.82143193
8105,S08066,0.2,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.8,0.0,0.1669776,0.22325003
8106,S08067,0.2,0.2,0.2,0.4,0.0,0.8,0.0,0.2,0.0,0.0,0.9178003,0.3520854
8107,S08068,0.2,0.2,0.2,0.4,0.0,0.8,0.2,0.0,0.0,0.0,0.91817653,0.35178524
8108,S08069,0.2,0.2,0.2,0.4,0.0,0.8,0.0,0.0,0.0,0.2,0.91824174,0.35189503
8109,S08070,0.2,0.2,0.2,0.4,0.0,0.8,0.0,0.0,0.2,0.0,0.91812694,0.3514577
8110,S08071,0.2,0.2,0.2,0.4,0.0,0.0,0.4,0.6,0.0,0.0,0.40612602,0.6922636
8111,S08072,0.2,0.2,0.2,0.4,0.0,0.0,0.6,0.4,0.0,0.0,0.48769602,0.70869523
8112,S08073,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.6,0.4,0.0,0.22136837,0.52462304
8113,S08074,0.2,0.2,0.2,0.4,0.0,0.0,0.6,0.0,0.4,0.0,0.65552014,0.7757698
8114,S08075,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.4,0.6,0.0,0.2525353,0.42777228
8115,S08076,0.2,0.2,0.2,0.4,0.0,0.0,0.4,0.0,0.6,0.0,0.36033392,0.33546248
8116,S08077,0.2,0.2,0.2,0.4,0.0,0.4,0.0,0.6,0.0,0.0,0.2873208,0.7486863
8117,S08078,0.2,0.2,0.2,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.7764613,0.583281
8118,S08079,0.2,0.2,0.2,0.4,0.0,0.4,0.0,0.0,0.6,0.0,0.5325523,0.3387835
8119,S08080,0.2,0.2,0.2,0.4,0.0,0.6,0.0,0.4,0.0,0.0,0.881143,0.38612404
8120,S08081,0.2,0.2,0.2,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.8719776,0.48548675
8121,S08082,0.2,0.2,0.2,0.4,0.0,0.6,0.0,0.0,0.4,0.0,0.6809545,0.33323717
8122,S08083,0.2,0.2,0.0,0.4,0.2,0.0,0.2,0.8,0.0,0.0,0.21247189,0.77786714
8123,S08084,0.2,0.2,0.0,0.4,0.2,0.0,0.8,0.2,0.0,0.0,0.69746435,0.8478784
8124,S08085,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.8,0.0,0.2,0.21272837,0.77761763
8125,S08086,0.2,0.2,0.0,0.4,0.2,0.0,0.8,0.0,0.0,0.2,0.6976854,0.8476811
8126,S08087,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.8,0.2,0.0,0.21203779,0.777425
8127,S08088,0.2,0.2,0.0,0.4,0.2,0.0,0.8,0.0,0.2,0.0,0.69735456,0.84759116
8128,S08089,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.2,0.8,0.0,0.15270998,0.22236131
8129,S08090,0.2,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.8,0.0,0.15276316,0.22210152
8130,S08091,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.0,0.8,0.2,0.15280597,0.22212029
8131,S08092,0.2,0.2,0.0,0.4,0.2,0.2,0.0,0.8,0.0,0.0,0.21267898,0.77744704
8132,S08093,0.2,0.2,0.0,0.4,0.2,0.2,0.8,0.0,0.0,0.0,0.6977275,0.84785545
8133,S08094,0.2,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.8,0.0,0.15268348,0.2220629
8134,S08095,0.2,0.2,0.0,0.4,0.2,0.8,0.0,0.2,0.0,0.0,0.9270043,0.33238974
8135,S08096,0.2,0.2,0.0,0.4,0.2,0.8,0.2,0.0,0.0,0.0,0.92716134,0.33226934
8136,S08097,0.2,0.2,0.0,0.4,0.2,0.8,0.0,0.0,0.0,0.2,0.92733425,0.33219457
8137,S08098,0.2,0.2,0.0,0.4,0.2,0.8,0.0,0.0,0.2,0.0,0.9270176,0.3319706
8138,S08099,0.2,0.2,0.0,0.4,0.2,0.0,0.4,0.6,0.0,0.0,0.4109468,0.68670034
8139,S08100,0.2,0.2,0.0,0.4,0.2,0.0,0.6,0.4,0.0,0.0,0.48227698,0.71014583
8140,S08101,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.6,0.4,0.0,0.22875375,0.5238462
8141,S08102,0.2,0.2,0.0,0.4,0.2,0.0,0.6,0.0,0.4,0.0,0.62838537,0.7706621
8142,S08103,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.4,0.6,0.0,0.24239816,0.42391846
8143,S08104,0.2,0.2,0.0,0.4,0.2,0.0,0.4,0.0,0.6,0.0,0.35788828,0.33178836
8144,S08105,0.2,0.2,0.0,0.4,0.2,0.4,0.0,0.6,0.0,0.0,0.3016926,0.7283564
8145,S08106,0.2,0.2,0.0,0.4,0.2,0.4,0.6,0.0,0.0,0.0,0.7715255,0.57474715
8146,S08107,0.2,0.2,0.0,0.4,0.2,0.4,0.0,0.0,0.6,0.0,0.5313027,0.34417948
8147,S08108,0.2,0.2,0.0,0.4,0.2,0.6,0.0,0.4,0.0,0.0,0.86139375,0.4014891
8148,S08109,0.2,0.2,0.0,0.4,0.2,0.6,0.4,0.0,0.0,0.0,0.86725605,0.48836657
8149,S08110,0.2,0.2,0.0,0.4,0.2,0.6,0.0,0.0,0.4,0.0,0.67633927,0.33164567
8150,S08111,0.2,0.0,0.2,0.4,0.2,0.0,0.2,0.8,0.0,0.0,0.2334156,0.79780215
8151,S08112,0.2,0.0,0.2,0.4,0.2,0.0,0.8,0.2,0.0,0.0,0.71693,0.8320326
8152,S08113,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.8,0.0,0.2,0.23321715,0.7975817
8153,S08114,0.2,0.0,0.2,0.4,0.2,0.0,0.8,0.0,0.0,0.2,0.7168031,0.8325665
8154,S08115,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.8,0.2,0.0,0.23322292,0.79771286
8155,S08116,0.2,0.0,0.2,0.4,0.2,0.0,0.8,0.0,0.2,0.0,0.716875,0.8316235
8156,S08117,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.2,0.8,0.0,0.1498121,0.2515899
8157,S08118,0.2,0.0,0.2,0.4,0.2,0.0,0.2,0.0,0.8,0.0,0.14985281,0.25133857
8158,S08119,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.8,0.2,0.1499336,0.25124896
8159,S08120,0.2,0.0,0.2,0.4,0.2,0.2,0.0,0.8,0.0,0.0,0.23371921,0.79744875
8160,S08121,0.2,0.0,0.2,0.4,0.2,0.2,0.8,0.0,0.0,0.0,0.71719116,0.8318894
8161,S08122,0.2,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.8,0.0,0.14972341,0.25126317
8162,S08123,0.2,0.0,0.2,0.4,0.2,0.8,0.0,0.2,0.0,0.0,0.9472237,0.34904334
8163,S08124,0.2,0.0,0.2,0.4,0.2,0.8,0.2,0.0,0.0,0.0,0.9475892,0.34909737
8164,S08125,0.2,0.0,0.2,0.4,0.2,0.8,0.0,0.0,0.0,0.2,0.9473228,0.34894896
8165,S08126,0.2,0.0,0.2,0.4,0.2,0.8,0.0,0.0,0.2,0.0,0.94749147,0.34875607
8166,S08127,0.2,0.0,0.2,0.4,0.2,0.0,0.4,0.6,0.0,0.0,0.41330782,0.69151926
8167,S08128,0.2,0.0,0.2,0.4,0.2,0.0,0.6,0.4,0.0,0.0,0.48634323,0.7023687
8168,S08129,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.6,0.4,0.0,0.22480215,0.5333573
8169,S08130,0.2,0.0,0.2,0.4,0.2,0.0,0.6,0.0,0.4,0.0,0.6499161,0.7506175
8170,S08131,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.4,0.6,0.0,0.24985622,0.41862074
8171,S08132,0.2,0.0,0.2,0.4,0.2,0.0,0.4,0.0,0.6,0.0,0.36544847,0.34121835
8172,S08133,0.2,0.0,0.2,0.4,0.2,0.4,0.0,0.6,0.0,0.0,0.30656084,0.7529359
8173,S08134,0.2,0.0,0.2,0.4,0.2,0.4,0.6,0.0,0.0,0.0,0.7736661,0.5786979
8174,S08135,0.2,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.6,0.0,0.52931434,0.3486193
8175,S08136,0.2,0.0,0.2,0.4,0.2,0.6,0.0,0.4,0.0,0.0,0.87632376,0.41100723
8176,S08137,0.2,0.0,0.2,0.4,0.2,0.6,0.4,0.0,0.0,0.0,0.87098515,0.47835302
8177,S08138,0.2,0.0,0.2,0.4,0.2,0.6,0.0,0.0,0.4,0.0,0.6861514,0.33574596
8178,S08139,0.4,0.2,0.2,0.0,0.2,0.0,0.2,0.8,0.0,0.0,0.08574879,0.6423292
8179,S08140,0.4,0.2,0.2,0.0,0.2,0.0,0.8,0.2,0.0,0.0,0.8306964,0.79783124
8180,S08141,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.8,0.0,0.2,0.08467683,0.640882
8181,S08142,0.4,0.2,0.2,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.83204716,0.79791975
8182,S08143,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.8,0.2,0.0,0.0857554,0.6420137
8183,S08144,0.4,0.2,0.2,0.0,0.2,0.0,0.8,0.0,0.2,0.0,0.8306001,0.79774004
8184,S08145,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.8,0.0,0.2803949,0.17691495
8185,S08146,0.4,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.8,0.0,0.27977517,0.17733958
8186,S08147,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.2,0.2808838,0.1760202
8187,S08148,0.4,0.2,0.2,0.0,0.2,0.2,0.0,0.8,0.0,0.0,0.08604535,0.641461
8188,S08149,0.4,0.2,0.2,0.0,0.2,0.2,0.8,0.0,0.0,0.0,0.8309187,0.7976192
8189,S08150,0.4,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.8,0.0,0.27952263,0.17699514
8190,S08151,0.4,0.2,0.2,0.0,0.2,0.8,0.0,0.2,0.0,0.0,0.8267681,0.20062904
8191,S08152,0.4,0.2,0.2,0.0,0.2,0.8,0.2,0.0,0.0,0.0,0.8268249,0.20107223
8192,S08153,0.4,0.2,0.2,0.0,0.2,0.8,0.0,0.0,0.0,0.2,0.8264947,0.19983643
8193,S08154,0.4,0.2,0.2,0.0,0.2,0.8,0.0,0.0,0.2,0.0,0.82701373,0.20084494
8194,S08155,0.4,0.2,0.2,0.0,0.2,0.0,0.4,0.6,0.0,0.0,0.39782783,0.6577174
8195,S08156,0.4,0.2,0.2,0.0,0.2,0.0,0.6,0.4,0.0,0.0,0.5322549,0.66181374
8196,S08157,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.6,0.4,0.0,0.1722816,0.5161059
8197,S08158,0.4,0.2,0.2,0.0,0.2,0.0,0.6,0.0,0.4,0.0,0.69650424,0.67761135
8198,S08159,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.4,0.6,0.0,0.37028566,0.20684713
8199,S08160,0.4,0.2,0.2,0.0,0.2,0.0,0.4,0.0,0.6,0.0,0.3336966,0.2701579
8200,S08161,0.4,0.2,0.2,0.0,0.2,0.4,0.0,0.6,0.0,0.0,0.11817256,0.57622606
8201,S08162,0.4,0.2,0.2,0.0,0.2,0.4,0.6,0.0,0.0,0.0,0.76592296,0.59620756
8202,S08163,0.4,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.6,0.0,0.5451288,0.31543514
8203,S08164,0.4,0.2,0.2,0.0,0.2,0.6,0.0,0.4,0.0,0.0,0.7195893,0.21184838
8204,S08165,0.4,0.2,0.2,0.0,0.2,0.6,0.4,0.0,0.0,0.0,0.7444414,0.25981992
8205,S08166,0.4,0.2,0.2,0.0,0.2,0.6,0.0,0.0,0.4,0.0,0.66457057,0.30269834
8206,S08167,0.4,0.2,0.2,0.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0712394,0.63696146
8207,S08168,0.4,0.2,0.2,0.2,0.0,0.0,0.8,0.2,0.0,0.0,0.83782583,0.7860817
8208,S08169,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.8,0.0,0.2,0.07167211,0.6367369
8209,S08170,0.4,0.2,0.2,0.2,0.0,0.0,0.8,0.0,0.0,0.2,0.8378152,0.78601426
8210,S08171,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.8,0.2,0.0,0.07123549,0.63675106
8211,S08172,0.4,0.2,0.2,0.2,0.0,0.0,0.8,0.0,0.2,0.0,0.8377305,0.78605837
8212,S08173,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.8,0.0,0.26793456,0.16494547
8213,S08174,0.4,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.8,0.0,0.26772195,0.16517527
8214,S08175,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.267611,0.165162
8215,S08176,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.8,0.0,0.0,0.0706945,0.63627577
8216,S08177,0.4,0.2,0.2,0.2,0.0,0.2,0.8,0.0,0.0,0.0,0.83800644,0.7859382
8217,S08178,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.8,0.0,0.26770142,0.16469976
8218,S08179,0.4,0.2,0.2,0.2,0.0,0.8,0.0,0.2,0.0,0.0,0.8154942,0.21303485
8219,S08180,0.4,0.2,0.2,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.81607133,0.21345986
8220,S08181,0.4,0.2,0.2,0.2,0.0,0.8,0.0,0.0,0.0,0.2,0.817673,0.21355554
8221,S08182,0.4,0.2,0.2,0.2,0.0,0.8,0.0,0.0,0.2,0.0,0.8163796,0.2132525
8222,S08183,0.4,0.2,0.2,0.2,0.0,0.0,0.4,0.6,0.0,0.0,0.39310327,0.66311604
8223,S08184,0.4,0.2,0.2,0.2,0.0,0.0,0.6,0.4,0.0,0.0,0.53370214,0.6632108
8224,S08185,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.6,0.4,0.0,0.17139319,0.50820017
8225,S08186,0.4,0.2,0.2,0.2,0.0,0.0,0.6,0.0,0.4,0.0,0.69424576,0.6759996
8226,S08187,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.6,0.0,0.3582664,0.23773324
8227,S08188,0.4,0.2,0.2,0.2,0.0,0.0,0.4,0.0,0.6,0.0,0.33580878,0.27158472
8228,S08189,0.4,0.2,0.2,0.2,0.0,0.4,0.0,0.6,0.0,0.0,0.0909275,0.5591504
8229,S08190,0.4,0.2,0.2,0.2,0.0,0.4,0.6,0.0,0.0,0.0,0.76365495,0.5979912
8230,S08191,0.4,0.2,0.2,0.2,0.0,0.4,0.0,0.0,0.6,0.0,0.541634,0.3192793
8231,S08192,0.4,0.2,0.2,0.2,0.0,0.6,0.0,0.4,0.0,0.0,0.7286898,0.20709741
8232,S08193,0.4,0.2,0.2,0.2,0.0,0.6,0.4,0.0,0.0,0.0,0.7532821,0.2617754
8233,S08194,0.4,0.2,0.2,0.2,0.0,0.6,0.0,0.0,0.4,0.0,0.6668459,0.3109925
8234,S08195,0.4,0.2,0.0,0.2,0.2,0.0,0.2,0.8,0.0,0.0,0.0625536,0.6448624
8235,S08196,0.4,0.2,0.0,0.2,0.2,0.0,0.8,0.2,0.0,0.0,0.8396215,0.8172315
8236,S08197,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.8,0.0,0.2,0.062693775,0.6446451
8237,S08198,0.4,0.2,0.0,0.2,0.2,0.0,0.8,0.0,0.0,0.2,0.83960575,0.81685513
8238,S08199,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.8,0.2,0.0,0.062490933,0.6444509
8239,S08200,0.4,0.2,0.0,0.2,0.2,0.0,0.8,0.0,0.2,0.0,0.8395602,0.8171009
8240,S08201,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.8,0.0,0.27860513,0.15355727
8241,S08202,0.4,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.8,0.0,0.27793747,0.15379074
