id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,potential,tsne_0,tsne_1
S00156,1,0,0,0,0,0.6,0,0,0.4,0,0,0.74746215,0.21738873
S00157,0,0.8,0.2,0,0,0,0,1,0,0,0,0.005142317,0.5245784
S00158,0,0.8,0.2,0,0,0,1,0,0,0,0,0.5206382,0.8985559
S00159,0,0.8,0.2,0,0,0,0,0,1,0,0,0.43618554,0.01037831
S00160,0,0.8,0.2,0,0,1,0,0,0,0,0,0.87461215,0.57635367
S00161,0,0.2,0.8,0,0,0,0,1,0,0,0,0.004309195,0.44770536
S00162,0,0.2,0.8,0,0,0,1,0,0,0,0,0.44021767,0.90803003
S00163,0,0.2,0.8,0,0,0,0,0,1,0,0,0.4646009,0.089295454
S00164,0,0.2,0.8,0,0,1,0,0,0,0,0,0.86014634,0.48935714
S00165,0,0.8,0,0,0.2,0,0,1,0,0,0,0.011679649,0.5301359
S00166,0,0.8,0,0,0.2,0,1,0,0,0,0,0.52583694,0.8999423
S00167,0,0.8,0,0,0.2,0,0,0,1,0,0,0.44188273,0.00359819
S00168,0,0.8,0,0,0.2,1,0,0,0,0,0,0.87669146,0.5813503
S00169,0,0,0.8,0,0.2,0,0,1,0,0,0,0.008776089,0.44178382
S00170,0,0,0.8,0,0.2,0,1,0,0,0,0,0.43433374,0.91300046
S00171,0,0,0.8,0,0.2,0,0,0,1,0,0,0.4735993,0.091416605
S00172,0,0,0.8,0,0.2,1,0,0,0,0,0,0.8623937,0.4829255
S00173,0,0.2,0,0,0.8,0,0,1,0,0,0,0.09777306,0.49091208
S00174,0,0.2,0,0,0.8,0,1,0,0,0,0,0.49853095,0.98912513
S00175,0,0.2,0,0,0.8,0,0,0,1,0,0,0.5196971,0.006962674
S00176,0,0.2,0,0,0.8,1,0,0,0,0,0,0.9581333,0.48916867
S00177,0,0,0.2,0,0.8,0,0,1,0,0,0,0.09742429,0.48566097
S00178,0,0,0.2,0,0.8,0,1,0,0,0,0,0.4894482,0.9907833
S00179,0,0,0.2,0,0.8,0,0,0,1,0,0,0.5255007,0.01278796
S00180,0,0,0.2,0,0.8,1,0,0,0,0,0,0.9538294,0.48330602
S00181,0,0.8,0,0.2,0,0,0,1,0,0,0,0.009953713,0.53586084
S00182,0,0.8,0,0.2,0,0,1,0,0,0,0,0.5262923,0.8987579
S00183,0,0.8,0,0.2,0,0,0,0,1,0,0,0.43000907,0.009268761
S00184,0,0.8,0,0.2,0,1,0,0,0,0,0,0.8782303,0.58126533
S00185,0,0,0.8,0.2,0,0,0,1,0,0,0,0.003524442,0.44136208
S00186,0,0,0.8,0.2,0,0,1,0,0,0,0,0.42824677,0.9091215
S00187,0,0,0.8,0.2,0,0,0,0,1,0,0,0.46094263,0.09490851
S00188,0,0,0.8,0.2,0,1,0,0,0,0,0,0.8586631,0.4825998
S00189,0,0,0,0.2,0.8,0,0,1,0,0,0,0.09934568,0.49135685
S00190,0,0,0,0.2,0.8,0,1,0,0,0,0,0.4886365,0.9960919
S00191,0,0,0,0.2,0.8,0,0,0,1,0,0,0.52659774,0.007128722
S00192,0,0,0,0.2,0.8,1,0,0,0,0,0,0.96357316,0.4903797
S00193,0,0.2,0,0.8,0,0,0,1,0,0,0,0.08288366,0.6526154
S00194,0,0.2,0,0.8,0,0,1,0,0,0,0,0.2723824,0.89718306
S00195,0,0.2,0,0.8,0,0,0,0,1,0,0,0.32751232,0.07869722
S00196,0,0.2,0,0.8,0,1,0,0,0,0,0,0.990887,0.58524716
S00197,0,0,0.2,0.8,0,0,0,1,0,0,0,0.08263932,0.6530836
S00198,0,0,0.2,0.8,0,0,1,0,0,0,0,0.2693024,0.9007913
S00199,0,0,0.2,0.8,0,0,0,0,1,0,0,0.3274205,0.078684054
S00200,0,0,0.2,0.8,0,1,0,0,0,0,0,0.984273,0.5881105
S00201,0,0,0,0.8,0.2,0,0,1,0,0,0,0.08362015,0.6534277
S00202,0,0,0,0.8,0.2,0,1,0,0,0,0,0.27372897,0.90415895
S00203,0,0,0,0.8,0.2,0,0,0,1,0,0,0.32776102,0.077317655
S00204,0,0,0,0.8,0.2,1,0,0,0,0,0,0.99000144,0.5757769
S00205,0.2,0.8,0,0,0,0,0,1,0,0,0,0.005641484,0.5310129
S00206,0.2,0.8,0,0,0,0,1,0,0,0,0,0.53010035,0.89947927
S00207,0.2,0.8,0,0,0,0,0,0,1,0,0,0.4348023,0.004441429
S00208,0.2,0.8,0,0,0,1,0,0,0,0,0,0.87651485,0.5813007
S00209,0.2,0,0.8,0,0,0,0,1,0,0,0,0.00960787,0.43673146
S00210,0.2,0,0.8,0,0,0,1,0,0,0,0,0.4326082,0.90870845
S00211,0.2,0,0.8,0,0,0,0,0,1,0,0,0.46771303,0.09491954
S00212,0.2,0,0.8,0,0,1,0,0,0,0,0,0.85921156,0.47804275
S00213,0.2,0,0,0,0.8,0,0,1,0,0,0,0.099266365,0.48862228
S00214,0.2,0,0,0,0.8,0,1,0,0,0,0,0.49462485,0.9942069
S00215,0.2,0,0,0,0.8,0,0,0,1,0,0,0.5313279,0.012634538
S00216,0.2,0,0,0,0.8,1,0,0,0,0,0,0.9602604,0.48301068
S00217,0.2,0,0,0.8,0,0,0,1,0,0,0,0.08784006,0.6500333
S00218,0.2,0,0,0.8,0,0,1,0,0,0,0,0.2784706,0.8968824
S00219,0.2,0,0,0.8,0,0,0,0,1,0,0,0.32896823,0.080009475
S00220,0.2,0,0,0.8,0,1,0,0,0,0,0,0.9889876,0.5940652
S00221,0.8,0.2,0,0,0,0,0,1,0,0,0,0.07045916,0.36061698
S00222,0.8,0.2,0,0,0,0,1,0,0,0,0,0.65588063,0.8885557
S00223,0.8,0.2,0,0,0,0,0,0,1,0,0,0.66431946,0.07292013
S00224,0.8,0.2,0,0,0,1,0,0,0,0,0,0.88987213,0.3310278
S00225,0.8,0,0.2,0,0,0,0,1,0,0,0,0.07522625,0.3556139
S00226,0.8,0,0.2,0,0,0,1,0,0,0,0,0.6581975,0.88964766
S00227,0.8,0,0.2,0,0,0,0,0,1,0,0,0.6641355,0.080780596
S00228,0.8,0,0.2,0,0,1,0,0,0,0,0,0.88802147,0.33602932
S00229,0.8,0,0,0,0.2,0,0,1,0,0,0,0.082127556,0.35380915
S00230,0.8,0,0,0,0.2,0,1,0,0,0,0,0.6588874,0.89064044
S00231,0.8,0,0,0,0.2,0,0,0,1,0,0,0.6567517,0.0698825
S00232,0.8,0,0,0,0.2,1,0,0,0,0,0,0.89215595,0.32937062
S00233,0.8,0,0,0.2,0,0,0,1,0,0,0,0.08340735,0.36112747
S00234,0.8,0,0,0.2,0,0,1,0,0,0,0,0.6595051,0.8919853
S00235,0.8,0,0,0.2,0,0,0,0,1,0,0,0.6556593,0.079857446
S00236,0.8,0,0,0.2,0,1,0,0,0,0,0,0.8935147,0.32873872
S00237,0,0.6,0.4,0,0,0,0,1,0,0,0,0.007197127,0.4965872
S00238,0,0.6,0.4,0,0,0,1,0,0,0,0,0.4938692,0.902502
S00239,0,0.6,0.4,0,0,0,0,0,1,0,0,0.44827124,0.04162885
S00240,0,0.6,0.4,0,0,1,0,0,0,0,0,0.87138367,0.54345256
S00241,0,0.4,0.6,0,0,0,0,1,0,0,0,0.007163047,0.47497886
S00242,0,0.4,0.6,0,0,0,1,0,0,0,0,0.46854937,0.9056673
S00243,0,0.4,0.6,0,0,0,0,0,1,0,0,0.456043,0.06518531
S00244,0,0.4,0.6,0,0,1,0,0,0,0,0,0.8684071,0.5167987
S00245,0,0.6,0,0,0.4,0,0,1,0,0,0,0.050477188,0.51628757
S00246,0,0.6,0,0,0.4,0,1,0,0,0,0,0.51849174,0.9386524
S00247,0,0.6,0,0,0.4,0,0,0,1,0,0,0.46777332,0.004817632
S00248,0,0.6,0,0,0.4,1,0,0,0,0,0,0.91800785,0.5347212
S00249,0,0,0.6,0,0.4,0,0,1,0,0,0,0.053165827,0.4604522
S00250,0,0,0.6,0,0.4,0,1,0,0,0,0,0.44719794,0.9439825
S00251,0,0,0.6,0,0.4,0,0,0,1,0,0,0.4968898,0.071309574
S00252,0,0,0.6,0,0.4,1,0,0,0,0,0,0.8977843,0.48352113
S00253,0,0.4,0,0,0.6,0,0,1,0,0,0,0.07192883,0.5060629
S00254,0,0.4,0,0,0.6,0,1,0,0,0,0,0.5126644,0.96362936
S00255,0,0.4,0,0,0.6,0,0,0,1,0,0,0.49514657,0.006541479
S00256,0,0.4,0,0,0.6,1,0,0,0,0,0,0.9304716,0.52070236
S00257,0,0,0.4,0,0.6,0,0,1,0,0,0,0.0752133,0.4729831
S00258,0,0,0.4,0,0.6,0,1,0,0,0,0,0.45804653,0.9643794
S00259,0,0,0.4,0,0.6,0,0,0,1,0,0,0.50747436,0.050093748
S00260,0,0,0.4,0,0.6,1,0,0,0,0,0,0.92459315,0.48510697
S00261,0,0.6,0,0.4,0,0,0,1,0,0,0,0.035877258,0.5589845
S00262,0,0.6,0,0.4,0,0,1,0,0,0,0,0.33912894,0.8738118
S00263,0,0.6,0,0.4,0,0,0,0,1,0,0,0.4154895,0.031265855
S00264,0,0.6,0,0.4,0,1,0,0,0,0,0,0.9068096,0.57467276
S00265,0,0,0.6,0.4,0,0,0,1,0,0,0,0.055104744,0.60407716
S00266,0,0,0.6,0.4,0,0,1,0,0,0,0,0.3965897,0.90020627
S00267,0,0,0.6,0.4,0,0,0,0,1,0,0,0.42886698,0.08990155
S00268,0,0,0.6,0.4,0,1,0,0,0,0,0,0.9322738,0.60859185
S00269,0,0,0,0.4,0.6,0,0,1,0,0,0,0.10636425,0.5524756
S00270,0,0,0,0.4,0.6,0,1,0,0,0,0,0.3444226,0.94245756
S00271,0,0,0,0.4,0.6,0,0,0,1,0,0,0.3640526,0.03928982
S00272,0,0,0,0.4,0.6,1,0,0,0,0,0,0.96829736,0.5196746
S00273,0,0.4,0,0.6,0,0,0,1,0,0,0,0.039836515,0.56711626
S00274,0,0.4,0,0.6,0,0,1,0,0,0,0,0.32593852,0.8833861
S00275,0,0.4,0,0.6,0,0,0,0,1,0,0,0.37675637,0.09308151
S00276,0,0.4,0,0.6,0,1,0,0,0,0,0,0.9303051,0.57317704
S00277,0,0,0.4,0.6,0,0,0,1,0,0,0,0.06914754,0.61110777
S00278,0,0,0.4,0.6,0,0,1,0,0,0,0,0.3782362,0.8928955
S00279,0,0,0.4,0.6,0,0,0,0,1,0,0,0.39683956,0.08925111
S00280,0,0,0.4,0.6,0,1,0,0,0,0,0,0.9510226,0.60062456
S00281,0,0,0,0.6,0.4,0,0,1,0,0,0,0.10677275,0.58812654
S00282,0,0,0,0.6,0.4,0,1,0,0,0,0,0.32312292,0.9263748
S00283,0,0,0,0.6,0.4,0,0,0,1,0,0,0.35749525,0.056255996
S00284,0,0,0,0.6,0.4,1,0,0,0,0,0,0.9798703,0.5525399
S00285,0.4,0.6,0,0,0,0,0,1,0,0,0,0.031631704,0.38037643
S00286,0.4,0.6,0,0,0,0,1,0,0,0,0,0.5509415,0.9048139
S00287,0.4,0.6,0,0,0,0,0,0,1,0,0,0.59482014,0.040256463
S00288,0.4,0.6,0,0,0,1,0,0,0,0,0,0.86881715,0.39913008
S00289,0.4,0,0.6,0,0,0,0,1,0,0,0,0.032966428,0.42514285
S00290,0.4,0,0.6,0,0,0,1,0,0,0,0,0.58977866,0.87872857
S00291,0.4,0,0.6,0,0,0,0,0,1,0,0,0.59388846,0.09830822
S00292,0.4,0,0.6,0,0,1,0,0,0,0,0,0.8655349,0.45483056
S00293,0.4,0,0,0,0.6,0,0,1,0,0,0,0.09663527,0.44001114
S00294,0.4,0,0,0,0.6,0,1,0,0,0,0,0.5768727,0.9558892
S00295,0.4,0,0,0,0.6,0,0,0,1,0,0,0.5458754,0.032569017
S00296,0.4,0,0,0,0.6,1,0,0,0,0,0,0.9383958,0.44464242
S00297,0.4,0,0,0.6,0,0,0,1,0,0,0,0.10416007,0.6372845
S00298,0.4,0,0,0.6,0,0,1,0,0,0,0,0.2919951,0.8870906
S00299,0.4,0,0,0.6,0,0,0,0,1,0,0,0.34539145,0.09327352
S00300,0.4,0,0,0.6,0,1,0,0,0,0,0,0.97887075,0.6043198
S00301,0.6,0.4,0,0,0,0,0,1,0,0,0,0.05180944,0.37362543
S00302,0.6,0.4,0,0,0,0,1,0,0,0,0,0.635947,0.8780961
S00303,0.6,0.4,0,0,0,0,0,0,1,0,0,0.60762286,0.053171333
S00304,0.6,0.4,0,0,0,1,0,0,0,0,0,0.87774426,0.38614005
S00305,0.6,0,0.4,0,0,0,0,1,0,0,0,0.049195774,0.4118169
S00306,0.6,0,0.4,0,0,0,1,0,0,0,0,0.6086808,0.88350743
S00307,0.6,0,0.4,0,0,0,0,0,1,0,0,0.60693157,0.08936682
S00308,0.6,0,0.4,0,0,1,0,0,0,0,0,0.876915,0.35486794
S00309,0.6,0,0,0,0.4,0,0,1,0,0,0,0.09533561,0.41835853
S00310,0.6,0,0,0,0.4,0,1,0,0,0,0,0.583653,0.95364165
S00311,0.6,0,0,0,0.4,0,0,0,1,0,0,0.63409704,0.056507774
S00312,0.6,0,0,0,0.4,1,0,0,0,0,0,0.9359914,0.42740825
S00313,0.6,0,0,0.4,0,0,0,1,0,0,0,0.10065528,0.37791663
S00314,0.6,0,0,0.4,0,0,1,0,0,0,0,0.62993264,0.9220027
S00315,0.6,0,0,0.4,0,0,0,0,1,0,0,0.6388599,0.090048164
S00316,0.6,0,0,0.4,0,1,0,0,0,0,0,0.9168883,0.37876838
S00317,0,1,0,0,0,0,0.2,0.6,0.2,0,0,0.18939531,0.47316828
S00318,0,1,0,0,0,0,0.6,0.2,0.2,0,0,0.5257177,0.87468475
S00319,0,1,0,0,0,0,0.2,0.2,0.6,0,0,0.4667769,0.13169618
S00320,0,1,0,0,0,0.2,0.2,0.6,0,0,0,0.20508547,0.5057666
S00321,0,1,0,0,0,0.2,0.6,0.2,0,0,0,0.5319851,0.8772022
S00322,0,1,0,0,0,0.2,0,0.6,0.2,0,0,0.1976468,0.4986916
S00323,0,1,0,0,0,0.2,0.6,0,0.2,0,0,0.527103,0.8748508
S00324,0,1,0,0,0,0.2,0,0.2,0.6,0,0,0.48626593,0.13327985
S00325,0,1,0,0,0,0.2,0.2,0,0.6,0,0,0.47584808,0.13246223
S00326,0,1,0,0,0,0.6,0.2,0.2,0,0,0,0.8481144,0.5895304
S00327,0,1,0,0,0,0.6,0,0.2,0.2,0,0,0.8521635,0.5858428
S00328,0,1,0,0,0,0.6,0.2,0,0.2,0,0,0.8472576,0.59739286
S00329,0,1,0,0,0,0,0.4,0.4,0.2,0,0,0.42844915,0.704552
S00330,0,1,0,0,0,0,0.2,0.4,0.4,0,0,0.22005872,0.24071147
S00331,0,1,0,0,0,0,0.4,0.2,0.4,0,0,0.48968866,0.392329
S00332,0,1,0,0,0,0.2,0.4,0.4,0,0,0,0.43836945,0.69825685
S00333,0,1,0,0,0,0.2,0,0.4,0.4,0,0,0.2252834,0.23383638
S00334,0,1,0,0,0,0.2,0.4,0,0.4,0,0,0.49109128,0.47111428
S00335,0,1,0,0,0,0.4,0.2,0.4,0,0,0,0.4920084,0.57211035
S00336,0,1,0,0,0,0.4,0.4,0.2,0,0,0,0.72107315,0.70617783
S00337,0,1,0,0,0,0.4,0,0.4,0.2,0,0,0.3836069,0.47568113
S00338,0,1,0,0,0,0.4,0.4,0,0.2,0,0,0.72513723,0.7006663
S00339,0,1,0,0,0,0.4,0,0.2,0.4,0,0,0.601873,0.2609848
S00340,0,1,0,0,0,0.4,0.2,0,0.4,0,0,0.6021721,0.26108956
S00341,0,0,1,0,0,0,0.2,0.6,0.2,0,0,0.14815728,0.40994138
S00342,0,0,1,0,0,0,0.6,0.2,0.2,0,0,0.43079042,0.8855465
S00343,0,0,1,0,0,0,0.2,0.2,0.6,0,0,0.41149488,0.23236433
S00344,0,0,1,0,0,0.2,0.2,0.6,0,0,0,0.26807183,0.5161048
S00345,0,0,1,0,0,0.2,0.6,0.2,0,0,0,0.4319646,0.8899909
S00346,0,0,1,0,0,0.2,0,0.6,0.2,0,0,0.15850034,0.40152973
S00347,0,0,1,0,0,0.2,0.6,0,0.2,0,0,0.43184263,0.8863578
S00348,0,0,1,0,0,0.2,0,0.2,0.6,0,0,0.4193105,0.24191421
S00349,0,0,1,0,0,0.2,0.2,0,0.6,0,0,0.41948578,0.23131457
S00350,0,0,1,0,0,0.6,0.2,0.2,0,0,0,0.83321404,0.48793706
S00351,0,0,1,0,0,0.6,0,0.2,0.2,0,0,0.8321982,0.48212564
S00352,0,0,1,0,0,0.6,0.2,0,0.2,0,0,0.8396266,0.4891115
S00353,0,0,1,0,0,0,0.4,0.4,0.2,0,0,0.3483813,0.60320383
S00354,0,0,1,0,0,0,0.2,0.4,0.4,0,0,0.3156619,0.2703161
S00355,0,0,1,0,0,0,0.4,0.2,0.4,0,0,0.43417,0.39405936
S00356,0,0,1,0,0,0.2,0.4,0.4,0,0,0,0.36025807,0.59949225
S00357,0,0,1,0,0,0.2,0,0.4,0.4,0,0,0.3102139,0.26242512
S00358,0,0,1,0,0,0.2,0.4,0,0.4,0,0,0.46306127,0.5382058
S00359,0,0,1,0,0,0.4,0.2,0.4,0,0,0,0.5368559,0.60456914
S00360,0,0,1,0,0,0.4,0.4,0.2,0,0,0,0.6383966,0.74405193
S00361,0,0,1,0,0,0.4,0,0.4,0.2,0,0,0.3439138,0.5095081
S00362,0,0,1,0,0,0.4,0.4,0,0.2,0,0,0.6478042,0.7505277
S00363,0,0,1,0,0,0.4,0,0.2,0.4,0,0,0.5381932,0.32822314
S00364,0,0,1,0,0,0.4,0.2,0,0.4,0,0,0.53828895,0.32229912
S00365,0,0,0,0,1,0,0.2,0.6,0.2,0,0,0.12106194,0.48002896
S00366,0,0,0,0,1,0,0.6,0.2,0.2,0,0,0.47604215,0.7721887
S00367,0,0,0,0,1,0,0.2,0.2,0.6,0,0,0.51006263,0.2432997
S00368,0,0,0,0,1,0.2,0.2,0.6,0,0,0,0.1214896,0.4989321
S00369,0,0,0,0,1,0.2,0.6,0.2,0,0,0,0.46705636,0.7695427
S00370,0,0,0,0,1,0.2,0,0.6,0.2,0,0,0.12301314,0.49069524
S00371,0,0,0,0,1,0.2,0.6,0,0.2,0,0,0.48377058,0.7738032
S00372,0,0,0,0,1,0.2,0,0.2,0.6,0,0,0.50876474,0.25390756
S00373,0,0,0,0,1,0.2,0.2,0,0.6,0,0,0.51769614,0.24837434
S00374,0,0,0,0,1,0.6,0.2,0.2,0,0,0,0.76401347,0.5727716
S00375,0,0,0,0,1,0.6,0,0.2,0.2,0,0,0.7526655,0.51628107
S00376,0,0,0,0,1,0.6,0.2,0,0.2,0,0,0.7766885,0.61188793
S00377,0,0,0,0,1,0,0.4,0.4,0.2,0,0,0.3566721,0.6752641
S00378,0,0,0,0,1,0,0.2,0.4,0.4,0,0,0.3730799,0.28021243
S00379,0,0,0,0,1,0,0.4,0.2,0.4,0,0,0.47041443,0.44606438
S00380,0,0,0,0,1,0.2,0.4,0.4,0,0,0,0.36028752,0.6776037
S00381,0,0,0,0,1,0.2,0,0.4,0.4,0,0,0.37360075,0.26595727
S00382,0,0,0,0,1,0.2,0.4,0,0.4,0,0,0.5126024,0.5272227
S00383,0,0,0,0,1,0.4,0.2,0.4,0,0,0,0.53672534,0.5379113
S00384,0,0,0,0,1,0.4,0.4,0.2,0,0,0,0.7752952,0.7229963
S00385,0,0,0,0,1,0.4,0,0.4,0.2,0,0,0.42553464,0.51168704
S00386,0,0,0,0,1,0.4,0.4,0,0.2,0,0,0.78191894,0.70842254
S00387,0,0,0,0,1,0.4,0,0.2,0.4,0,0,0.6266014,0.36544418
S00388,0,0,0,0,1,0.4,0.2,0,0.4,0,0,0.63519007,0.36238906
S00389,0,0,0,1,0,0,0.2,0.6,0,0.2,0,0.12091511,0.6988501
S00390,0,0,0,1,0,0,0.6,0.2,0,0.2,0,0.22922839,0.83520025
S00391,0,0,0,1,0,0,0.2,0.6,0.2,0,0,0.09817556,0.69791716
S00392,0,0,0,1,0,0,0.6,0.2,0.2,0,0,0.22210568,0.8560348
S00393,0,0,0,1,0,0,0,0.6,0.2,0.2,0,0.1093376,0.70370895
S00394,0,0,0,1,0,0,0.6,0,0.2,0.2,0,0.2210057,0.8441473
S00395,0,0,0,1,0,0,0.2,0.2,0.6,0,0,0.29426223,0.11732043
S00396,0,0,0,1,0,0,0,0.2,0.6,0.2,0,0.30075207,0.10950955
S00397,0,0,0,1,0,0,0.2,0,0.6,0.2,0,0.30916476,0.11103512
S00398,0,0,0,1,0,0.2,0.2,0.6,0,0,0,0.11035265,0.6820409
S00399,0,0,0,1,0,0.2,0.6,0.2,0,0,0,0.2392925,0.85641235
S00400,0,0,0,1,0,0.2,0,0.6,0,0.2,0,0.11765403,0.6897297
S00401,0,0,0,1,0,0.2,0.6,0,0,0.2,0,0.23535015,0.8454135
S00402,0,0,0,1,0,0.2,0,0.6,0.2,0,0,0.102177374,0.688305
S00403,0,0,0,1,0,0.2,0.6,0,0.2,0,0,0.23053244,0.8636806
S00404,0,0,0,1,0,0.2,0,0.2,0.6,0,0,0.28925872,0.10321475
S00405,0,0,0,1,0,0.2,0.2,0,0.6,0,0,0.2957021,0.09497552
S00406,0,0,0,1,0,0.2,0,0,0.6,0.2,0,0.30400145,0.09909853
S00407,0,0,0,1,0,0.6,0.2,0.2,0,0,0,0.1463657,0.8242176
S00408,0,0,0,1,0,0.6,0,0.2,0,0.2,0,0.14172174,0.8056041
S00409,0,0,0,1,0,0.6,0.2,0,0,0.2,0,0.14821073,0.8131137
S00410,0,0,0,1,0,0.6,0,0.2,0.2,0,0,0.12051864,0.825112
S00411,0,0,0,1,0,0.6,0.2,0,0.2,0,0,0.13104257,0.83146036
S00412,0,0,0,1,0,0.6,0,0,0.2,0.2,0,0.120125845,0.8133308
S00413,0,0,0,1,0,0,0.4,0.4,0,0.2,0,0.20943263,0.7712346
S00414,0,0,0,1,0,0,0.2,0.4,0,0.4,0,0.13468371,0.7156917
S00415,0,0,0,1,0,0,0.4,0.2,0,0.4,0,0.21508932,0.81138635
S00416,0,0,0,1,0,0,0.4,0.4,0.2,0,0,0.21045457,0.76081043
S00417,0,0,0,1,0,0,0,0.4,0.2,0.4,0,0.122976236,0.7208242
S00418,0,0,0,1,0,0,0.4,0,0.2,0.4,0,0.21224576,0.82278186
S00419,0,0,0,1,0,0,0.2,0.4,0.4,0,0,0.0896621,0.721697
S00420,0,0,0,1,0,0,0.4,0.2,0.4,0,0,0.19899905,0.8573883
S00421,0,0,0,1,0,0,0,0.4,0.4,0.2,0,0.09851481,0.72965807
S00422,0,0,0,1,0,0,0.4,0,0.4,0.2,0,0.2024291,0.8467522
S00423,0,0,0,1,0,0,0,0.2,0.4,0.4,0,0.10054577,0.75594324
S00424,0,0,0,1,0,0,0.2,0,0.4,0.4,0,0.10090248,0.76586753
S00425,0,0,0,1,0,0.2,0.4,0.4,0,0,0,0.20091976,0.7634834
S00426,0,0,0,1,0,0.2,0,0.4,0,0.4,0,0.13689397,0.72410035
S00427,0,0,0,1,0,0.2,0.4,0,0,0.4,0,0.2047005,0.8135316
S00428,0,0,0,1,0,0.2,0,0.4,0.4,0,0,0.08619777,0.73191035
S00429,0,0,0,1,0,0.2,0.4,0,0.4,0,0,0.1875558,0.8529305
S00430,0,0,0,1,0,0.2,0,0,0.4,0.4,0,0.10416949,0.7767447
S00431,0,0,0,1,0,0.4,0.2,0.4,0,0,0,0.15978882,0.7539283
S00432,0,0,0,1,0,0.4,0.4,0.2,0,0,0,0.1676941,0.82697725
S00433,0,0,0,1,0,0.4,0,0.4,0,0.2,0,0.15177128,0.7462588
S00434,0,0,0,1,0,0.4,0.4,0,0,0.2,0,0.1728162,0.81767213
S00435,0,0,0,1,0,0.4,0,0.2,0,0.4,0,0.13810398,0.786062
S00436,0,0,0,1,0,0.4,0.2,0,0,0.4,0,0.14614227,0.79154974
S00437,0,0,0,1,0,0.4,0,0.4,0.2,0,0,0.1453402,0.7533297
S00438,0,0,0,1,0,0.4,0.4,0,0.2,0,0,0.16856167,0.83950466
S00439,0,0,0,1,0,0.4,0,0,0.2,0.4,0,0.12445804,0.7909939
S00440,0,0,0,1,0,0.4,0,0.2,0.4,0,0,0.09397619,0.8092315
S00441,0,0,0,1,0,0.4,0.2,0,0.4,0,0,0.10032866,0.81756085
S00442,0,0,0,1,0,0.4,0,0,0.4,0.2,0,0.1045172,0.8036988
S00443,1,0,0,0,0,0,0.2,0.6,0,0.2,0,0.82663804,0.16445664
S00444,1,0,0,0,0,0,0.6,0.2,0,0.2,0,0.689425,0.8612638
S00445,1,0,0,0,0,0,0.2,0.6,0.2,0,0,0.8150533,0.14593998
S00446,1,0,0,0,0,0,0.6,0.2,0.2,0,0,0.6762669,0.8647413
S00447,1,0,0,0,0,0,0,0.6,0.2,0.2,0,0.7982382,0.16465658
S00448,1,0,0,0,0,0,0.6,0,0.2,0.2,0,0.6767317,0.8530091
S00449,1,0,0,0,0,0,0.2,0.2,0.6,0,0,0.7109131,0.112830676
S00450,1,0,0,0,0,0,0,0.2,0.6,0.2,0,0.70546675,0.12868595
S00451,1,0,0,0,0,0,0.2,0,0.6,0.2,0,0.7213923,0.13108593
S00452,1,0,0,0,0,0.2,0.2,0.6,0,0,0,0.82689166,0.15214181
S00453,1,0,0,0,0,0.2,0.6,0.2,0,0,0,0.68488514,0.87012714
S00454,1,0,0,0,0,0.2,0,0.6,0,0.2,0,0.80575806,0.17221494
S00455,1,0,0,0,0,0.2,0.6,0,0,0.2,0,0.68558425,0.84964573
S00456,1,0,0,0,0,0.2,0,0.6,0.2,0,0,0.80075246,0.15326877
S00457,1,0,0,0,0,0.2,0.6,0,0.2,0,0,0.66914463,0.8579184
S00458,1,0,0,0,0,0.2,0,0.2,0.6,0,0,0.7011215,0.1186091
S00459,1,0,0,0,0,0.2,0.2,0,0.6,0,0,0.72050726,0.11957568
S00460,1,0,0,0,0,0.2,0,0,0.6,0.2,0,0.71233875,0.13889381
S00461,1,0,0,0,0,0.6,0.2,0.2,0,0,0,0.86578894,0.29407325
S00462,1,0,0,0,0,0.6,0,0.2,0,0.2,0,0.8507185,0.29638845
S00463,1,0,0,0,0,0.6,0.2,0,0,0.2,0,0.85549015,0.28042963
S00464,1,0,0,0,0,0.6,0,0.2,0.2,0,0,0.86013764,0.3028551
S00465,1,0,0,0,0,0.6,0.2,0,0.2,0,0,0.86770415,0.28319693
S00466,1,0,0,0,0,0.6,0,0,0.2,0.2,0,0.84526426,0.28731343
S00467,1,0,0,0,0,0,0.4,0.4,0,0.2,0,0.8427834,0.17303431
S00468,1,0,0,0,0,0,0.2,0.4,0,0.4,0,0.8221733,0.18680601
S00469,1,0,0,0,0,0,0.4,0.2,0,0.4,0,0.84394413,0.19854788
S00470,1,0,0,0,0,0,0.4,0.4,0.2,0,0,0.8463822,0.15943132
S00471,1,0,0,0,0,0,0,0.4,0.2,0.4,0,0.7999753,0.18749273
S00472,1,0,0,0,0,0,0.4,0,0.2,0.4,0,0.848636,0.2086932
S00473,1,0,0,0,0,0,0.2,0.4,0.4,0,0,0.7768632,0.13843454
S00474,1,0,0,0,0,0,0.4,0.2,0.4,0,0,0.756432,0.12424053
S00475,1,0,0,0,0,0,0,0.4,0.4,0.2,0,0.7728882,0.15977809
S00476,1,0,0,0,0,0,0.4,0,0.4,0.2,0,0.74126554,0.12941387
S00477,1,0,0,0,0,0,0,0.2,0.4,0.4,0,0.73913044,0.16258481
S00478,1,0,0,0,0,0,0.2,0,0.4,0.4,0,0.7313155,0.15254605
S00479,1,0,0,0,0,0.2,0.4,0.4,0,0,0,0.85362405,0.16715097
