,id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,tsne_0,tsne_1
9145,S09116,0.2,0.4,0.2,0.0,0.2,0.2,0.4,0.0,0.4,0.0,0.4912058,0.49770606
9146,S09117,0.2,0.4,0.2,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.51766473,0.5711959
9147,S09118,0.2,0.4,0.2,0.0,0.2,0.4,0.4,0.2,0.0,0.0,0.6856229,0.7009049
9148,S09119,0.2,0.4,0.2,0.0,0.2,0.4,0.0,0.4,0.2,0.0,0.38687065,0.49828467
9149,S09120,0.2,0.4,0.2,0.0,0.2,0.4,0.4,0.0,0.2,0.0,0.699149,0.6822021
9150,S09121,0.2,0.4,0.2,0.0,0.2,0.4,0.0,0.2,0.4,0.0,0.6073599,0.29971558
9151,S09122,0.2,0.4,0.2,0.0,0.2,0.4,0.2,0.0,0.4,0.0,0.6074271,0.3023324
9152,S09123,0.2,0.2,0.4,0.0,0.2,0.0,0.2,0.6,0.2,0.0,0.15755574,0.4391123
9153,S09124,0.2,0.2,0.4,0.0,0.2,0.0,0.6,0.2,0.2,0.0,0.4483744,0.83691597
9154,S09125,0.2,0.2,0.4,0.0,0.2,0.0,0.2,0.2,0.6,0.0,0.45523846,0.20174938
9155,S09126,0.2,0.2,0.4,0.0,0.2,0.2,0.2,0.6,0.0,0.0,0.24295567,0.5231883
9156,S09127,0.2,0.2,0.4,0.0,0.2,0.2,0.6,0.2,0.0,0.0,0.43823293,0.8307257
9157,S09128,0.2,0.2,0.4,0.0,0.2,0.2,0.0,0.6,0.2,0.0,0.17581181,0.4209997
9158,S09129,0.2,0.2,0.4,0.0,0.2,0.2,0.6,0.0,0.2,0.0,0.45690382,0.842557
9159,S09130,0.2,0.2,0.4,0.0,0.2,0.2,0.0,0.2,0.6,0.0,0.44908604,0.23689456
9160,S09131,0.2,0.2,0.4,0.0,0.2,0.2,0.2,0.0,0.6,0.0,0.45676863,0.20152913
9161,S09132,0.2,0.2,0.4,0.0,0.2,0.6,0.2,0.2,0.0,0.0,0.81882066,0.5174695
9162,S09133,0.2,0.2,0.4,0.0,0.2,0.6,0.0,0.2,0.2,0.0,0.79198235,0.49215516
9163,S09134,0.2,0.2,0.4,0.0,0.2,0.6,0.2,0.0,0.2,0.0,0.8382711,0.5173563
9164,S09135,0.2,0.2,0.4,0.0,0.2,0.0,0.4,0.4,0.2,0.0,0.36241785,0.630946
9165,S09136,0.2,0.2,0.4,0.0,0.2,0.0,0.2,0.4,0.4,0.0,0.31944722,0.29528293
9166,S09137,0.2,0.2,0.4,0.0,0.2,0.0,0.4,0.2,0.4,0.0,0.45647666,0.40814835
9167,S09138,0.2,0.2,0.4,0.0,0.2,0.2,0.4,0.4,0.0,0.0,0.38466743,0.6252875
9168,S09139,0.2,0.2,0.4,0.0,0.2,0.2,0.0,0.4,0.4,0.0,0.28863654,0.26686206
9169,S09140,0.2,0.2,0.4,0.0,0.2,0.2,0.4,0.0,0.4,0.0,0.48090908,0.51560396
9170,S09141,0.2,0.2,0.4,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.5310671,0.58077294
9171,S09142,0.2,0.2,0.4,0.0,0.2,0.4,0.4,0.2,0.0,0.0,0.6543018,0.71549416
9172,S09143,0.2,0.2,0.4,0.0,0.2,0.4,0.0,0.4,0.2,0.0,0.3717824,0.5074236
9173,S09144,0.2,0.2,0.4,0.0,0.2,0.4,0.4,0.0,0.2,0.0,0.6670006,0.7277953
9174,S09145,0.2,0.2,0.4,0.0,0.2,0.4,0.0,0.2,0.4,0.0,0.57927436,0.34428978
9175,S09146,0.2,0.2,0.4,0.0,0.2,0.4,0.2,0.0,0.4,0.0,0.5838049,0.32255092
9176,S09147,0.2,0.2,0.2,0.0,0.4,0.0,0.2,0.6,0.2,0.0,0.15092237,0.4599339
9177,S09148,0.2,0.2,0.2,0.0,0.4,0.0,0.6,0.2,0.2,0.0,0.46027648,0.8005189
9178,S09149,0.2,0.2,0.2,0.0,0.4,0.0,0.2,0.2,0.6,0.0,0.48416635,0.20959194
9179,S09150,0.2,0.2,0.2,0.0,0.4,0.2,0.2,0.6,0.0,0.0,0.160085,0.5158372
9180,S09151,0.2,0.2,0.2,0.0,0.4,0.2,0.6,0.2,0.0,0.0,0.4477621,0.7951234
9181,S09152,0.2,0.2,0.2,0.0,0.4,0.2,0.0,0.6,0.2,0.0,0.15848267,0.48896253
9182,S09153,0.2,0.2,0.2,0.0,0.4,0.2,0.6,0.0,0.2,0.0,0.47290346,0.8061866
9183,S09154,0.2,0.2,0.2,0.0,0.4,0.2,0.0,0.2,0.6,0.0,0.4781469,0.2405824
9184,S09155,0.2,0.2,0.2,0.0,0.4,0.2,0.2,0.0,0.6,0.0,0.48613542,0.21124183
9185,S09156,0.2,0.2,0.2,0.0,0.4,0.6,0.2,0.2,0.0,0.0,0.7845175,0.56162906
9186,S09157,0.2,0.2,0.2,0.0,0.4,0.6,0.0,0.2,0.2,0.0,0.77218753,0.49934432
9187,S09158,0.2,0.2,0.2,0.0,0.4,0.6,0.2,0.0,0.2,0.0,0.7910598,0.5949819
9188,S09159,0.2,0.2,0.2,0.0,0.4,0.0,0.4,0.4,0.2,0.0,0.36966646,0.65200496
9189,S09160,0.2,0.2,0.2,0.0,0.4,0.0,0.2,0.4,0.4,0.0,0.33980587,0.29443523
9190,S09161,0.2,0.2,0.2,0.0,0.4,0.0,0.4,0.2,0.4,0.0,0.46827644,0.42324394
9191,S09162,0.2,0.2,0.2,0.0,0.4,0.2,0.4,0.4,0.0,0.0,0.389206,0.65833825
9192,S09163,0.2,0.2,0.2,0.0,0.4,0.2,0.0,0.4,0.4,0.0,0.3451215,0.2688017
9193,S09164,0.2,0.2,0.2,0.0,0.4,0.2,0.4,0.0,0.4,0.0,0.49700126,0.51229393
9194,S09165,0.2,0.2,0.2,0.0,0.4,0.4,0.2,0.4,0.0,0.0,0.5308515,0.5617077
9195,S09166,0.2,0.2,0.2,0.0,0.4,0.4,0.4,0.2,0.0,0.0,0.6665634,0.7025965
9196,S09167,0.2,0.2,0.2,0.0,0.4,0.4,0.0,0.4,0.2,0.0,0.3992732,0.50893706
9197,S09168,0.2,0.2,0.2,0.0,0.4,0.4,0.4,0.0,0.2,0.0,0.6668612,0.68397033
9198,S09169,0.2,0.2,0.2,0.0,0.4,0.4,0.0,0.2,0.4,0.0,0.6024281,0.3512276
9199,S09170,0.2,0.2,0.2,0.0,0.4,0.4,0.2,0.0,0.4,0.0,0.6170483,0.3290152
9200,S09171,0.2,0.4,0.2,0.2,0.0,0.0,0.2,0.6,0.0,0.2,0.22762421,0.547176
9201,S09172,0.2,0.4,0.2,0.2,0.0,0.0,0.6,0.2,0.0,0.2,0.5347734,0.8290616
9202,S09173,0.2,0.4,0.2,0.2,0.0,0.0,0.2,0.6,0.2,0.0,0.17616697,0.45745283
9203,S09174,0.2,0.4,0.2,0.2,0.0,0.0,0.6,0.2,0.2,0.0,0.49341336,0.8502232
9204,S09175,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.6,0.2,0.2,0.20243639,0.4807082
9205,S09176,0.2,0.4,0.2,0.2,0.0,0.0,0.6,0.0,0.2,0.2,0.53361773,0.8298259
9206,S09177,0.2,0.4,0.2,0.2,0.0,0.0,0.2,0.2,0.6,0.0,0.4652553,0.16366005
9207,S09178,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.6,0.2,0.515547,0.15285406
9208,S09179,0.2,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.6,0.2,0.5142276,0.15244174
9209,S09180,0.2,0.4,0.2,0.2,0.0,0.2,0.2,0.6,0.0,0.0,0.21895212,0.53000355
9210,S09181,0.2,0.4,0.2,0.2,0.0,0.2,0.6,0.2,0.0,0.0,0.50480545,0.83898556
9211,S09182,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.6,0.0,0.2,0.21546042,0.54411614
9212,S09183,0.2,0.4,0.2,0.2,0.0,0.2,0.6,0.0,0.0,0.2,0.5354811,0.82893604
9213,S09184,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.6,0.2,0.0,0.18588026,0.48583642
9214,S09185,0.2,0.4,0.2,0.2,0.0,0.2,0.6,0.0,0.2,0.0,0.49360538,0.85030216
9215,S09186,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.2,0.6,0.0,0.48712152,0.1626784
9216,S09187,0.2,0.4,0.2,0.2,0.0,0.2,0.2,0.0,0.6,0.0,0.47341508,0.16428538
9217,S09188,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.6,0.2,0.51703924,0.15347213
9218,S09189,0.2,0.4,0.2,0.2,0.0,0.6,0.2,0.2,0.0,0.0,0.8082075,0.565757
9219,S09190,0.2,0.4,0.2,0.2,0.0,0.6,0.0,0.2,0.0,0.2,0.7667429,0.47041753
9220,S09191,0.2,0.4,0.2,0.2,0.0,0.6,0.2,0.0,0.0,0.2,0.7662803,0.470324
9221,S09192,0.2,0.4,0.2,0.2,0.0,0.6,0.0,0.2,0.2,0.0,0.8213894,0.545579
9222,S09193,0.2,0.4,0.2,0.2,0.0,0.6,0.2,0.0,0.2,0.0,0.814034,0.5899328
9223,S09194,0.2,0.4,0.2,0.2,0.0,0.6,0.0,0.0,0.2,0.2,0.7663114,0.46896085
9224,S09195,0.2,0.4,0.2,0.2,0.0,0.0,0.4,0.4,0.0,0.2,0.4345979,0.6694293
9225,S09196,0.2,0.4,0.2,0.2,0.0,0.0,0.4,0.4,0.2,0.0,0.4149867,0.6818109
9226,S09197,0.2,0.4,0.2,0.2,0.0,0.0,0.2,0.4,0.4,0.0,0.25082418,0.26582336
9227,S09198,0.2,0.4,0.2,0.2,0.0,0.0,0.4,0.2,0.4,0.0,0.4710691,0.40538526
9228,S09199,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.4,0.4,0.2,0.23852567,0.29267406
9229,S09200,0.2,0.4,0.2,0.2,0.0,0.0,0.4,0.0,0.4,0.2,0.44810322,0.45414641
9230,S09201,0.2,0.4,0.2,0.2,0.0,0.2,0.4,0.4,0.0,0.0,0.42431748,0.6717023
9231,S09202,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.4,0.4,0.0,0.26638356,0.269972
9232,S09203,0.2,0.4,0.2,0.2,0.0,0.2,0.4,0.0,0.4,0.0,0.48356718,0.4936753
9233,S09204,0.2,0.4,0.2,0.2,0.0,0.4,0.2,0.4,0.0,0.0,0.5168654,0.5761512
9234,S09205,0.2,0.4,0.2,0.2,0.0,0.4,0.4,0.2,0.0,0.0,0.6830451,0.69794005
9235,S09206,0.2,0.4,0.2,0.2,0.0,0.4,0.0,0.4,0.0,0.2,0.36581835,0.54805315
9236,S09207,0.2,0.4,0.2,0.2,0.0,0.4,0.4,0.0,0.0,0.2,0.66803676,0.6572456
9237,S09208,0.2,0.4,0.2,0.2,0.0,0.4,0.0,0.4,0.2,0.0,0.38146725,0.49899283
9238,S09209,0.2,0.4,0.2,0.2,0.0,0.4,0.4,0.0,0.2,0.0,0.6952905,0.68049854
9239,S09210,0.2,0.4,0.2,0.2,0.0,0.4,0.0,0.2,0.4,0.0,0.5975974,0.29799417
9240,S09211,0.2,0.4,0.2,0.2,0.0,0.4,0.2,0.0,0.4,0.0,0.5981021,0.30025873
9241,S09212,0.2,0.4,0.2,0.2,0.0,0.4,0.0,0.0,0.4,0.2,0.63622785,0.28927642
9242,S09213,0.2,0.2,0.4,0.2,0.0,0.0,0.2,0.6,0.0,0.2,0.28568363,0.49551168
9243,S09214,0.2,0.2,0.4,0.2,0.0,0.0,0.6,0.2,0.0,0.2,0.4195241,0.8425794
9244,S09215,0.2,0.2,0.4,0.2,0.0,0.0,0.2,0.6,0.2,0.0,0.16177772,0.43494612
9245,S09216,0.2,0.2,0.4,0.2,0.0,0.0,0.6,0.2,0.2,0.0,0.4407921,0.84253645
9246,S09217,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.6,0.2,0.2,0.18581383,0.38179854
9247,S09218,0.2,0.2,0.4,0.2,0.0,0.0,0.6,0.0,0.2,0.2,0.42035493,0.8437232
9248,S09219,0.2,0.2,0.4,0.2,0.0,0.0,0.2,0.2,0.6,0.0,0.43634218,0.19101417
9249,S09220,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.2,0.6,0.2,0.52068186,0.1672094
9250,S09221,0.2,0.2,0.4,0.2,0.0,0.0,0.2,0.0,0.6,0.2,0.51770514,0.16857141
9251,S09222,0.2,0.2,0.4,0.2,0.0,0.2,0.2,0.6,0.0,0.0,0.24487592,0.5191023
9252,S09223,0.2,0.2,0.4,0.2,0.0,0.2,0.6,0.2,0.0,0.0,0.43086767,0.83942026
9253,S09224,0.2,0.2,0.4,0.2,0.0,0.2,0.0,0.6,0.0,0.2,0.2770104,0.49564117
9254,S09225,0.2,0.2,0.4,0.2,0.0,0.2,0.6,0.0,0.0,0.2,0.4198719,0.84296894
9255,S09226,0.2,0.2,0.4,0.2,0.0,0.2,0.0,0.6,0.2,0.0,0.17825413,0.41915736
9256,S09227,0.2,0.2,0.4,0.2,0.0,0.2,0.6,0.0,0.2,0.0,0.45297533,0.84695834
9257,S09228,0.2,0.2,0.4,0.2,0.0,0.2,0.0,0.2,0.6,0.0,0.44245595,0.23196588
9258,S09229,0.2,0.2,0.4,0.2,0.0,0.2,0.2,0.0,0.6,0.0,0.43895173,0.19196098
9259,S09230,0.2,0.2,0.4,0.2,0.0,0.2,0.0,0.0,0.6,0.2,0.5234595,0.16694091
9260,S09231,0.2,0.2,0.4,0.2,0.0,0.6,0.2,0.2,0.0,0.0,0.8193239,0.5167152
9261,S09232,0.2,0.2,0.4,0.2,0.0,0.6,0.0,0.2,0.0,0.2,0.78762835,0.46570385
9262,S09233,0.2,0.2,0.4,0.2,0.0,0.6,0.2,0.0,0.0,0.2,0.7878546,0.46373487
9263,S09234,0.2,0.2,0.4,0.2,0.0,0.6,0.0,0.2,0.2,0.0,0.793912,0.48593125
9264,S09235,0.2,0.2,0.4,0.2,0.0,0.6,0.2,0.0,0.2,0.0,0.8392824,0.5173352
9265,S09236,0.2,0.2,0.4,0.2,0.0,0.6,0.0,0.0,0.2,0.2,0.7871521,0.46353418
9266,S09237,0.2,0.2,0.4,0.2,0.0,0.0,0.4,0.4,0.0,0.2,0.3954732,0.6130202
9267,S09238,0.2,0.2,0.4,0.2,0.0,0.0,0.4,0.4,0.2,0.0,0.36338425,0.6249911
9268,S09239,0.2,0.2,0.4,0.2,0.0,0.0,0.2,0.4,0.4,0.0,0.3099514,0.29783356
9269,S09240,0.2,0.2,0.4,0.2,0.0,0.0,0.4,0.2,0.4,0.0,0.45337737,0.40495124
9270,S09241,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.4,0.4,0.2,0.29309058,0.3166836
9271,S09242,0.2,0.2,0.4,0.2,0.0,0.0,0.4,0.0,0.4,0.2,0.43363425,0.47651556
9272,S09243,0.2,0.2,0.4,0.2,0.0,0.2,0.4,0.4,0.0,0.0,0.3854719,0.61811435
9273,S09244,0.2,0.2,0.4,0.2,0.0,0.2,0.0,0.4,0.4,0.0,0.28619698,0.27333272
9274,S09245,0.2,0.2,0.4,0.2,0.0,0.2,0.4,0.0,0.4,0.0,0.47184038,0.5113474
9275,S09246,0.2,0.2,0.4,0.2,0.0,0.4,0.2,0.4,0.0,0.0,0.530218,0.58478224
9276,S09247,0.2,0.2,0.4,0.2,0.0,0.4,0.4,0.2,0.0,0.0,0.6453647,0.71656835
9277,S09248,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.4,0.0,0.2,0.3561037,0.55300677
9278,S09249,0.2,0.2,0.4,0.2,0.0,0.4,0.4,0.0,0.0,0.2,0.60890895,0.6885662
9279,S09250,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.4,0.2,0.0,0.36804268,0.5089478
9280,S09251,0.2,0.2,0.4,0.2,0.0,0.4,0.4,0.0,0.2,0.0,0.6610058,0.7272337
9281,S09252,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.2,0.4,0.0,0.57232803,0.34805745
9282,S09253,0.2,0.2,0.4,0.2,0.0,0.4,0.2,0.0,0.4,0.0,0.58112776,0.31881195
9283,S09254,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.0,0.4,0.2,0.64161944,0.3016442
9284,S09255,0.2,0.4,0.0,0.2,0.2,0.0,0.2,0.6,0.0,0.2,0.22513047,0.547962
9285,S09256,0.2,0.4,0.0,0.2,0.2,0.0,0.6,0.2,0.0,0.2,0.5311824,0.82043535
9286,S09257,0.2,0.4,0.0,0.2,0.2,0.0,0.2,0.6,0.2,0.0,0.17012115,0.4661995
9287,S09258,0.2,0.4,0.0,0.2,0.2,0.0,0.6,0.2,0.2,0.0,0.52026683,0.8254508
9288,S09259,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.6,0.2,0.2,0.2017671,0.48144346
9289,S09260,0.2,0.4,0.0,0.2,0.2,0.0,0.6,0.0,0.2,0.2,0.52936083,0.8224577
9290,S09261,0.2,0.4,0.0,0.2,0.2,0.0,0.2,0.2,0.6,0.0,0.49837294,0.16589981
9291,S09262,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.2,0.6,0.2,0.5104572,0.15798353
9292,S09263,0.2,0.4,0.0,0.2,0.2,0.0,0.2,0.0,0.6,0.2,0.5090245,0.15959781
9293,S09264,0.2,0.4,0.0,0.2,0.2,0.2,0.2,0.6,0.0,0.0,0.21114373,0.5321104
9294,S09265,0.2,0.4,0.0,0.2,0.2,0.2,0.6,0.2,0.0,0.0,0.520974,0.8229132
9295,S09266,0.2,0.4,0.0,0.2,0.2,0.2,0.0,0.6,0.0,0.2,0.21216628,0.5444159
9296,S09267,0.2,0.4,0.0,0.2,0.2,0.2,0.6,0.0,0.0,0.2,0.5318754,0.82053035
9297,S09268,0.2,0.4,0.0,0.2,0.2,0.2,0.0,0.6,0.2,0.0,0.17773567,0.49152234
9298,S09269,0.2,0.4,0.0,0.2,0.2,0.2,0.6,0.0,0.2,0.0,0.52065295,0.8256676
9299,S09270,0.2,0.4,0.0,0.2,0.2,0.2,0.0,0.2,0.6,0.0,0.49734437,0.16263099
9300,S09271,0.2,0.4,0.0,0.2,0.2,0.2,0.2,0.0,0.6,0.0,0.49801892,0.16542345
9301,S09272,0.2,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.6,0.2,0.51180965,0.1583401
9302,S09273,0.2,0.4,0.0,0.2,0.2,0.6,0.2,0.2,0.0,0.0,0.80275327,0.56898737
9303,S09274,0.2,0.4,0.0,0.2,0.2,0.6,0.0,0.2,0.0,0.2,0.7596641,0.46425405
9304,S09275,0.2,0.4,0.0,0.2,0.2,0.6,0.2,0.0,0.0,0.2,0.7592945,0.46414283
9305,S09276,0.2,0.4,0.0,0.2,0.2,0.6,0.0,0.2,0.2,0.0,0.8138299,0.5503232
9306,S09277,0.2,0.4,0.0,0.2,0.2,0.6,0.2,0.0,0.2,0.0,0.8093611,0.59523255
9307,S09278,0.2,0.4,0.0,0.2,0.2,0.6,0.0,0.0,0.2,0.2,0.7590721,0.4630071
9308,S09279,0.2,0.4,0.0,0.2,0.2,0.0,0.4,0.4,0.0,0.2,0.43369946,0.6685317
9309,S09280,0.2,0.4,0.0,0.2,0.2,0.0,0.4,0.4,0.2,0.0,0.4101633,0.6832349
9310,S09281,0.2,0.4,0.0,0.2,0.2,0.0,0.2,0.4,0.4,0.0,0.24853222,0.268701
9311,S09282,0.2,0.4,0.0,0.2,0.2,0.0,0.4,0.2,0.4,0.0,0.47920036,0.41404888
9312,S09283,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.4,0.4,0.2,0.23945192,0.29508272
9313,S09284,0.2,0.4,0.0,0.2,0.2,0.0,0.4,0.0,0.4,0.2,0.45034236,0.4546465
9314,S09285,0.2,0.4,0.0,0.2,0.2,0.2,0.4,0.4,0.0,0.0,0.42004517,0.67219126
9315,S09286,0.2,0.4,0.0,0.2,0.2,0.2,0.0,0.4,0.4,0.0,0.26325783,0.27239773
9316,S09287,0.2,0.4,0.0,0.2,0.2,0.2,0.4,0.0,0.4,0.0,0.4926126,0.49322236
9317,S09288,0.2,0.4,0.0,0.2,0.2,0.4,0.2,0.4,0.0,0.0,0.51684695,0.5660089
9318,S09289,0.2,0.4,0.0,0.2,0.2,0.4,0.4,0.2,0.0,0.0,0.6865974,0.6946557
9319,S09290,0.2,0.4,0.0,0.2,0.2,0.4,0.0,0.4,0.0,0.2,0.36967027,0.5468889
9320,S09291,0.2,0.4,0.0,0.2,0.2,0.4,0.4,0.0,0.0,0.2,0.66660845,0.6570382
9321,S09292,0.2,0.4,0.0,0.2,0.2,0.4,0.0,0.4,0.2,0.0,0.39140052,0.50056934
9322,S09293,0.2,0.4,0.0,0.2,0.2,0.4,0.4,0.0,0.2,0.0,0.69919324,0.6772771
9323,S09294,0.2,0.4,0.0,0.2,0.2,0.4,0.0,0.2,0.4,0.0,0.6235441,0.29307163
9324,S09295,0.2,0.4,0.0,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.6251588,0.29336542
9325,S09296,0.2,0.4,0.0,0.2,0.2,0.4,0.0,0.0,0.4,0.2,0.63404167,0.2894292
9326,S09297,0.2,0.0,0.4,0.2,0.2,0.0,0.2,0.6,0.0,0.2,0.28605464,0.49416474
9327,S09298,0.2,0.0,0.4,0.2,0.2,0.0,0.6,0.2,0.0,0.2,0.41674212,0.83419824
9328,S09299,0.2,0.0,0.4,0.2,0.2,0.0,0.2,0.6,0.2,0.0,0.15412952,0.4362809
9329,S09300,0.2,0.0,0.4,0.2,0.2,0.0,0.6,0.2,0.2,0.0,0.44036222,0.8379642
9330,S09301,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.6,0.2,0.2,0.18534651,0.38269192
9331,S09302,0.2,0.0,0.4,0.2,0.2,0.0,0.6,0.0,0.2,0.2,0.4172882,0.83506197
9332,S09303,0.2,0.0,0.4,0.2,0.2,0.0,0.2,0.2,0.6,0.0,0.45054668,0.2098862
9333,S09304,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.2,0.6,0.2,0.5240409,0.17953002
9334,S09305,0.2,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.6,0.2,0.5208996,0.18003991
9335,S09306,0.2,0.0,0.4,0.2,0.2,0.2,0.2,0.6,0.0,0.0,0.24874578,0.52487063
9336,S09307,0.2,0.0,0.4,0.2,0.2,0.2,0.6,0.2,0.0,0.0,0.43047687,0.8335381
9337,S09308,0.2,0.0,0.4,0.2,0.2,0.2,0.0,0.6,0.0,0.2,0.27690682,0.4947112
9338,S09309,0.2,0.0,0.4,0.2,0.2,0.2,0.6,0.0,0.0,0.2,0.41711876,0.8345841
9339,S09310,0.2,0.0,0.4,0.2,0.2,0.2,0.0,0.6,0.2,0.0,0.17747071,0.41474816
9340,S09311,0.2,0.0,0.4,0.2,0.2,0.2,0.6,0.0,0.2,0.0,0.44982108,0.84165776
9341,S09312,0.2,0.0,0.4,0.2,0.2,0.2,0.0,0.2,0.6,0.0,0.44827843,0.23719658
9342,S09313,0.2,0.0,0.4,0.2,0.2,0.2,0.2,0.0,0.6,0.0,0.4519477,0.20945409
9343,S09314,0.2,0.0,0.4,0.2,0.2,0.2,0.0,0.0,0.6,0.2,0.5271354,0.17912418
9344,S09315,0.2,0.0,0.4,0.2,0.2,0.6,0.2,0.2,0.0,0.0,0.7971037,0.4767296
9345,S09316,0.2,0.0,0.4,0.2,0.2,0.6,0.0,0.2,0.0,0.2,0.79192454,0.4584871
9346,S09317,0.2,0.0,0.4,0.2,0.2,0.6,0.2,0.0,0.0,0.2,0.79270816,0.4572328
9347,S09318,0.2,0.0,0.4,0.2,0.2,0.6,0.0,0.2,0.2,0.0,0.7903972,0.48484352
9348,S09319,0.2,0.0,0.4,0.2,0.2,0.6,0.2,0.0,0.2,0.0,0.79791427,0.47135782
9349,S09320,0.2,0.0,0.4,0.2,0.2,0.6,0.0,0.0,0.2,0.2,0.7915194,0.4559797
9350,S09321,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.4,0.0,0.2,0.39683458,0.6171252
9351,S09322,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.4,0.2,0.0,0.3585548,0.6321798
9352,S09323,0.2,0.0,0.4,0.2,0.2,0.0,0.2,0.4,0.4,0.0,0.31563172,0.2979406
9353,S09324,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.2,0.4,0.0,0.44602427,0.413887
9354,S09325,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.4,0.4,0.2,0.2946212,0.3166837
9355,S09326,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.0,0.4,0.2,0.43438545,0.4767426
9356,S09327,0.2,0.0,0.4,0.2,0.2,0.2,0.4,0.4,0.0,0.0,0.38809463,0.62560165
9357,S09328,0.2,0.0,0.4,0.2,0.2,0.2,0.0,0.4,0.4,0.0,0.2934229,0.2768919
9358,S09329,0.2,0.0,0.4,0.2,0.2,0.2,0.4,0.0,0.4,0.0,0.47711524,0.51795185
9359,S09330,0.2,0.0,0.4,0.2,0.2,0.4,0.2,0.4,0.0,0.0,0.5419358,0.5810717
9360,S09331,0.2,0.0,0.4,0.2,0.2,0.4,0.4,0.2,0.0,0.0,0.6492764,0.715495
9361,S09332,0.2,0.0,0.4,0.2,0.2,0.4,0.0,0.4,0.0,0.2,0.35460734,0.55421925
9362,S09333,0.2,0.0,0.4,0.2,0.2,0.4,0.4,0.0,0.0,0.2,0.60892427,0.6886978
9363,S09334,0.2,0.0,0.4,0.2,0.2,0.4,0.0,0.4,0.2,0.0,0.3701868,0.5168869
9364,S09335,0.2,0.0,0.4,0.2,0.2,0.4,0.4,0.0,0.2,0.0,0.6624676,0.72822154
9365,S09336,0.2,0.0,0.4,0.2,0.2,0.4,0.0,0.2,0.4,0.0,0.5782676,0.34997684
9366,S09337,0.2,0.0,0.4,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.58490133,0.32935253
9367,S09338,0.2,0.0,0.4,0.2,0.2,0.4,0.0,0.0,0.4,0.2,0.6433352,0.3060135
9368,S09339,0.2,0.2,0.0,0.2,0.4,0.0,0.2,0.6,0.0,0.2,0.14657187,0.53954667
9369,S09340,0.2,0.2,0.0,0.2,0.4,0.0,0.6,0.2,0.0,0.2,0.42962223,0.7848098
9370,S09341,0.2,0.2,0.0,0.2,0.4,0.0,0.2,0.6,0.2,0.0,0.15200761,0.4681628
9371,S09342,0.2,0.2,0.0,0.2,0.4,0.0,0.6,0.2,0.2,0.0,0.45578638,0.79507303
9372,S09343,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.6,0.2,0.2,0.1553388,0.48045522
9373,S09344,0.2,0.2,0.0,0.2,0.4,0.0,0.6,0.0,0.2,0.2,0.42977947,0.785891
9374,S09345,0.2,0.2,0.0,0.2,0.4,0.0,0.2,0.2,0.6,0.0,0.5113488,0.20192194
9375,S09346,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.6,0.2,0.5239414,0.19723454
9376,S09347,0.2,0.2,0.0,0.2,0.4,0.0,0.2,0.0,0.6,0.2,0.5227423,0.19871013
9377,S09348,0.2,0.2,0.0,0.2,0.4,0.2,0.2,0.6,0.0,0.0,0.15616259,0.52369064
9378,S09349,0.2,0.2,0.0,0.2,0.4,0.2,0.6,0.2,0.0,0.0,0.44344756,0.78895295
9379,S09350,0.2,0.2,0.0,0.2,0.4,0.2,0.0,0.6,0.0,0.2,0.15272357,0.5377503
9380,S09351,0.2,0.2,0.0,0.2,0.4,0.2,0.6,0.0,0.0,0.2,0.431239,0.7863582
