id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,potential,tsne_0,tsne_1
S00293,0.4,0,0,0,0.6,0,0,1,0,0,0,0.07895122,0.6960946
S00294,0.4,0,0,0,0.6,0,1,0,0,0,0,0.8159909,0.8493083
S00295,0.4,0,0,0,0.6,0,0,0,1,0,0,0.31673047,0.17042185
S00296,0.4,0,0,0,0.6,1,0,0,0,0,0,0.82492495,0.16444565
S00297,0.4,0,0,0.6,0,0,0,1,0,0,0,0.2725517,0.839719
S00298,0.4,0,0,0.6,0,0,1,0,0,0,0,0.6604091,0.88925964
S00299,0.4,0,0,0.6,0,0,0,0,1,0,0,0.11693218,0.20971464
S00300,0.4,0,0,0.6,0,1,0,0,0,0,0,0.98014176,0.41399515
S00301,0.6,0.4,0,0,0,0,0,1,0,0,0,0.063796245,0.61195326
S00302,0.6,0.4,0,0,0,0,1,0,0,0,0,0.86426634,0.77348226
S00303,0.6,0.4,0,0,0,0,0,0,1,0,0,0.29435286,0.13471518
S00304,0.6,0.4,0,0,0,1,0,0,0,0,0,0.770245,0.17245133
S00305,0.6,0,0.4,0,0,0,0,1,0,0,0,0.035545222,0.59689987
S00306,0.6,0,0.4,0,0,0,1,0,0,0,0,0.81982154,0.7872894
S00307,0.6,0,0.4,0,0,0,0,0,1,0,0,0.33747622,0.12715243
S00308,0.6,0,0.4,0,0,1,0,0,0,0,0,0.78307915,0.1316597
S00309,0.6,0,0,0,0.4,0,0,1,0,0,0,0.063178666,0.680464
S00310,0.6,0,0,0,0.4,0,1,0,0,0,0,0.8238982,0.84563655
S00311,0.6,0,0,0,0.4,0,0,0,1,0,0,0.3170105,0.15337248
S00312,0.6,0,0,0,0.4,1,0,0,0,0,0,0.806915,0.16003491
S00313,0.6,0,0,0.4,0,0,0,1,0,0,0,0.032964792,0.64248973
S00314,0.6,0,0,0.4,0,0,1,0,0,0,0,0.86435694,0.8280643
S00315,0.6,0,0,0.4,0,0,0,0,1,0,0,0.28909087,0.11746442
S00316,0.6,0,0,0.4,0,1,0,0,0,0,0,0.75809056,0.15310708
S00317,0,1,0,0,0,0,0.2,0.6,0.2,0,0,0.24250317,0.6961232
S00318,0,1,0,0,0,0,0.6,0.2,0.2,0,0,0.84171325,0.69185954
S00319,0,1,0,0,0,0,0.2,0.2,0.6,0,0,0.30084807,0.32948008
S00320,0,1,0,0,0,0.2,0.2,0.6,0,0,0,0.23778209,0.690412
S00321,0,1,0,0,0,0.2,0.6,0.2,0,0,0,0.8539604,0.6758785
S00322,0,1,0,0,0,0.2,0,0.6,0.2,0,0,0.23222949,0.68762845
S00323,0,1,0,0,0,0.2,0.6,0,0.2,0,0,0.8473909,0.68520373
S00324,0,1,0,0,0,0.2,0,0.2,0.6,0,0,0.2775852,0.34273064
S00325,0,1,0,0,0,0.2,0.2,0,0.6,0,0,0.32202503,0.31875917
S00326,0,1,0,0,0,0.6,0.2,0.2,0,0,0,0.83825016,0.31800842
S00327,0,1,0,0,0,0.6,0,0.2,0.2,0,0,0.8374233,0.31770036
S00328,0,1,0,0,0,0.6,0.2,0,0.2,0,0,0.8403224,0.31623372
S00329,0,1,0,0,0,0,0.4,0.4,0.2,0,0,0.44921792,0.5570239
S00330,0,1,0,0,0,0,0.2,0.4,0.4,0,0,0.33232108,0.48276427
S00331,0,1,0,0,0,0,0.4,0.2,0.4,0,0,0.40998843,0.4622005
S00332,0,1,0,0,0,0.2,0.4,0.4,0,0,0,0.5124326,0.56485295
S00333,0,1,0,0,0,0.2,0,0.4,0.4,0,0,0.23698503,0.4731702
S00334,0,1,0,0,0,0.2,0.4,0,0.4,0,0,0.43806106,0.417513
S00335,0,1,0,0,0,0.4,0.2,0.4,0,0,0,0.56648475,0.54895616
S00336,0,1,0,0,0,0.4,0.4,0.2,0,0,0,0.8680933,0.55899644
S00337,0,1,0,0,0,0.4,0,0.4,0.2,0,0,0.6071915,0.44427863
S00338,0,1,0,0,0,0.4,0.4,0,0.2,0,0,0.8702363,0.54858667
S00339,0,1,0,0,0,0.4,0,0.2,0.4,0,0,0.61078423,0.42985085
S00340,0,1,0,0,0,0.4,0.2,0,0.4,0,0,0.62145793,0.42468107
S00341,0,0,1,0,0,0,0.2,0.6,0.2,0,0,0.16730481,0.622764
S00342,0,0,1,0,0,0,0.6,0.2,0.2,0,0,0.7282768,0.7489816
S00343,0,0,1,0,0,0,0.2,0.2,0.6,0,0,0.25747067,0.27241376
S00344,0,0,1,0,0,0.2,0.2,0.6,0,0,0,0.17383906,0.6236748
S00345,0,0,1,0,0,0.2,0.6,0.2,0,0,0,0.7430447,0.7407996
S00346,0,0,1,0,0,0.2,0,0.6,0.2,0,0,0.17488782,0.6176126
S00347,0,0,1,0,0,0.2,0.6,0,0.2,0,0,0.73453015,0.7445694
S00348,0,0,1,0,0,0.2,0,0.2,0.6,0,0,0.24918033,0.2764592
S00349,0,0,1,0,0,0.2,0.2,0,0.6,0,0,0.26323467,0.2678983
S00350,0,0,1,0,0,0.6,0.2,0.2,0,0,0,0.7313987,0.3881105
S00351,0,0,1,0,0,0.6,0,0.2,0.2,0,0,0.726986,0.37808284
S00352,0,0,1,0,0,0.6,0.2,0,0.2,0,0,0.72558963,0.39566508
S00353,0,0,1,0,0,0,0.4,0.4,0.2,0,0,0.40038046,0.599721
S00354,0,0,1,0,0,0,0.2,0.4,0.4,0,0,0.35207722,0.5321445
S00355,0,0,1,0,0,0,0.4,0.2,0.4,0,0,0.40834486,0.5187436
S00356,0,0,1,0,0,0.2,0.4,0.4,0,0,0,0.468905,0.5806262
S00357,0,0,1,0,0,0.2,0,0.4,0.4,0,0,0.24843314,0.50777525
S00358,0,0,1,0,0,0.2,0.4,0,0.4,0,0,0.5067796,0.43662646
S00359,0,0,1,0,0,0.4,0.2,0.4,0,0,0,0.5499418,0.4945183
S00360,0,0,1,0,0,0.4,0.4,0.2,0,0,0,0.74555206,0.44672072
S00361,0,0,1,0,0,0.4,0,0.4,0.2,0,0,0.5393594,0.48174253
S00362,0,0,1,0,0,0.4,0.4,0,0.2,0,0,0.7375935,0.44477457
S00363,0,0,1,0,0,0.4,0,0.2,0.4,0,0,0.60150087,0.36542296
S00364,0,0,1,0,0,0.4,0.2,0,0.4,0,0,0.6105457,0.3621732
S00365,0,0,0,0,1,0,0.2,0.6,0.2,0,0,0.2903296,0.58233464
S00366,0,0,0,0,1,0,0.6,0.2,0.2,0,0,0.5992287,0.68698865
S00367,0,0,0,0,1,0,0.2,0.2,0.6,0,0,0.15363128,0.36673513
S00368,0,0,0,0,1,0.2,0.2,0.6,0,0,0,0.2842787,0.58989376
S00369,0,0,0,0,1,0.2,0.6,0.2,0,0,0,0.59676504,0.6767783
S00370,0,0,0,0,1,0.2,0,0.6,0.2,0,0,0.27696124,0.58235955
S00371,0,0,0,0,1,0.2,0.6,0,0.2,0,0,0.6068052,0.6823066
S00372,0,0,0,0,1,0.2,0,0.2,0.6,0,0,0.15446709,0.3770007
S00373,0,0,0,0,1,0.2,0.2,0,0.6,0,0,0.14968681,0.3600502
S00374,0,0,0,0,1,0.6,0.2,0.2,0,0,0,0.79144,0.43354535
S00375,0,0,0,0,1,0.6,0,0.2,0.2,0,0,0.7858122,0.42410392
S00376,0,0,0,0,1,0.6,0.2,0,0.2,0,0,0.79797155,0.44537714
S00377,0,0,0,0,1,0,0.4,0.4,0.2,0,0,0.44919616,0.651796
S00378,0,0,0,0,1,0,0.2,0.4,0.4,0,0,0.29265872,0.5613934
S00379,0,0,0,0,1,0,0.4,0.2,0.4,0,0,0.47105116,0.5191752
S00380,0,0,0,0,1,0.2,0.4,0.4,0,0,0,0.45408282,0.6528984
S00381,0,0,0,0,1,0.2,0,0.4,0.4,0,0,0.28165042,0.55859065
S00382,0,0,0,0,1,0.2,0.4,0,0.4,0,0,0.48823005,0.49979484
S00383,0,0,0,0,1,0.4,0.2,0.4,0,0,0,0.6202878,0.5070077
S00384,0,0,0,0,1,0.4,0.4,0.2,0,0,0,0.7884169,0.51375616
S00385,0,0,0,0,1,0.4,0,0.4,0.2,0,0,0.5401889,0.43079168
S00386,0,0,0,0,1,0.4,0.4,0,0.2,0,0,0.7921485,0.4962881
S00387,0,0,0,0,1,0.4,0,0.2,0.4,0,0,0.53975904,0.409241
S00388,0,0,0,0,1,0.4,0.2,0,0.4,0,0,0.6772975,0.40309075
S00389,0,0,0,1,0,0,0.2,0.6,0,0.2,0,0.33947164,0.8816884
S00390,0,0,0,1,0,0,0.6,0.2,0,0.2,0,0.5882133,0.9151176
S00391,0,0,0,1,0,0,0.2,0.6,0.2,0,0,0.33295706,0.9038351
S00392,0,0,0,1,0,0,0.6,0.2,0.2,0,0,0.6007225,0.91336954
S00393,0,0,0,1,0,0,0,0.6,0.2,0.2,0,0.34222034,0.8972171
S00394,0,0,0,1,0,0,0.6,0,0.2,0.2,0,0.5837966,0.90654457
S00395,0,0,0,1,0,0,0.2,0.2,0.6,0,0,0.4032154,0.96137923
S00396,0,0,0,1,0,0,0,0.2,0.6,0.2,0,0.41053402,0.9515253
S00397,0,0,0,1,0,0,0.2,0,0.6,0.2,0,0.42045784,0.95179623
S00398,0,0,0,1,0,0.2,0.2,0.6,0,0,0,0.3201975,0.8816513
S00399,0,0,0,1,0,0.2,0.6,0.2,0,0,0,0.5939935,0.9280222
S00400,0,0,0,1,0,0.2,0,0.6,0,0.2,0,0.33079916,0.88702613
S00401,0,0,0,1,0,0.2,0.6,0,0,0.2,0,0.57483315,0.9223785
S00402,0,0,0,1,0,0.2,0,0.6,0.2,0,0,0.3224948,0.8973657
S00403,0,0,0,1,0,0.2,0.6,0,0.2,0,0,0.5827535,0.9302973
S00404,0,0,0,1,0,0.2,0,0.2,0.6,0,0,0.41501662,0.97162133
S00405,0,0,0,1,0,0.2,0.2,0,0.6,0,0,0.42638728,0.9770711
S00406,0,0,0,1,0,0.2,0,0,0.6,0.2,0,0.42635193,0.9622977
S00407,0,0,0,1,0,0.6,0.2,0.2,0,0,0,0.51634943,0.9864857
S00408,0,0,0,1,0,0.6,0,0.2,0,0.2,0,0.50579154,0.9804752
S00409,0,0,0,1,0,0.6,0.2,0,0,0.2,0,0.5121251,0.9705515
S00410,0,0,0,1,0,0.6,0,0.2,0.2,0,0,0.49445596,0.99352825
S00411,0,0,0,1,0,0.6,0.2,0,0.2,0,0,0.4854584,0.98871905
S00412,0,0,0,1,0,0.6,0,0,0.2,0.2,0,0.4920861,0.9780219
S00413,0,0,0,1,0,0,0.4,0.4,0,0.2,0,0.3951591,0.8840553
S00414,0,0,0,1,0,0,0.2,0.4,0,0.4,0,0.36461937,0.8842865
S00415,0,0,0,1,0,0,0.4,0.2,0,0.4,0,0.556056,0.90768194
S00416,0,0,0,1,0,0,0.4,0.4,0.2,0,0,0.40876234,0.8865737
S00417,0,0,0,1,0,0,0,0.4,0.2,0.4,0,0.36022624,0.894456
S00418,0,0,0,1,0,0,0.4,0,0.2,0.4,0,0.547036,0.9089093
S00419,0,0,0,1,0,0,0.2,0.4,0.4,0,0,0.3633419,0.93371284
S00420,0,0,0,1,0,0,0.4,0.2,0.4,0,0,0.5165369,0.9153361
S00421,0,0,0,1,0,0,0,0.4,0.4,0.2,0,0.3609508,0.9233355
S00422,0,0,0,1,0,0,0.4,0,0.4,0.2,0,0.5253726,0.91373
S00423,0,0,0,1,0,0,0,0.2,0.4,0.4,0,0.43291324,0.93443567
S00424,0,0,0,1,0,0,0.2,0,0.4,0.4,0,0.4415156,0.9339726
S00425,0,0,0,1,0,0.2,0.4,0.4,0,0,0,0.40390572,0.89562654
S00426,0,0,0,1,0,0.2,0,0.4,0,0.4,0,0.3708638,0.8901345
S00427,0,0,0,1,0,0.2,0.4,0,0,0.4,0,0.5564537,0.91762155
S00428,0,0,0,1,0,0.2,0,0.4,0.4,0,0,0.37421566,0.93279576
S00429,0,0,0,1,0,0.2,0.4,0,0.4,0,0,0.5220601,0.92700666
S00430,0,0,0,1,0,0.2,0,0,0.4,0.4,0,0.44493908,0.94442415
S00431,0,0,0,1,0,0.4,0.2,0.4,0,0,0,0.3988114,0.91085607
S00432,0,0,0,1,0,0.4,0.4,0.2,0,0,0,0.5510047,0.95539117
S00433,0,0,0,1,0,0.4,0,0.4,0,0.2,0,0.387978,0.90555036
S00434,0,0,0,1,0,0.4,0.4,0,0,0.2,0,0.5517756,0.94507295
S00435,0,0,0,1,0,0.4,0,0.2,0,0.4,0,0.49015078,0.9477694
S00436,0,0,0,1,0,0.4,0.2,0,0,0.4,0,0.49801004,0.9524338
S00437,0,0,0,1,0,0.4,0,0.4,0.2,0,0,0.39016622,0.9222946
S00438,0,0,0,1,0,0.4,0.4,0,0.2,0,0,0.5406809,0.9507557
S00439,0,0,0,1,0,0.4,0,0,0.2,0.4,0,0.4822216,0.95463353
S00440,0,0,0,1,0,0.4,0,0.2,0.4,0,0,0.45042083,0.9823026
S00441,0,0,0,1,0,0.4,0.2,0,0.4,0,0,0.46021518,0.9842477
S00442,0,0,0,1,0,0.4,0,0,0.4,0.2,0,0.45792362,0.9717204
S00443,1,0,0,0,0,0,0.2,0.6,0,0.2,0,0.51336914,0.02915961
S00444,1,0,0,0,0,0,0.6,0.2,0,0.2,0,0.5703069,0.038576573
S00445,1,0,0,0,0,0,0.2,0.6,0.2,0,0,0.51141566,0.016938595
S00446,1,0,0,0,0,0,0.6,0.2,0.2,0,0,0.5762101,0.02481196
S00447,1,0,0,0,0,0,0,0.6,0.2,0.2,0,0.4926888,0.03401975
S00448,1,0,0,0,0,0,0.6,0,0.2,0.2,0,0.58144665,0.051551864
S00449,1,0,0,0,0,0,0.2,0.2,0.6,0,0,0.4113383,0.06767971
S00450,1,0,0,0,0,0,0,0.2,0.6,0.2,0,0.42197788,0.072308615
S00451,1,0,0,0,0,0,0.2,0,0.6,0.2,0,0.415916,0.086064175
S00452,1,0,0,0,0,0.2,0.2,0.6,0,0,0,0.5165471,0.008705212
S00453,1,0,0,0,0,0.2,0.6,0.2,0,0,0,0.59246206,0.029628908
S00454,1,0,0,0,0,0.2,0,0.6,0,0.2,0,0.4998442,0.027106877
S00455,1,0,0,0,0,0.2,0.6,0,0,0.2,0,0.5923835,0.052969046
S00456,1,0,0,0,0,0.2,0,0.6,0.2,0,0,0.49246225,0.015733186
S00457,1,0,0,0,0,0.2,0.6,0,0.2,0,0,0.59834856,0.04183202
S00458,1,0,0,0,0,0.2,0,0.2,0.6,0,0,0.39895162,0.07139387
S00459,1,0,0,0,0,0.2,0.2,0,0.6,0,0,0.39413288,0.08551657
S00460,1,0,0,0,0,0.2,0,0,0.6,0.2,0,0.40603194,0.08236828
S00461,1,0,0,0,0,0.6,0.2,0.2,0,0,0,0.7025264,0.092009425
S00462,1,0,0,0,0,0.6,0,0.2,0,0.2,0,0.681297,0.088196404
S00463,1,0,0,0,0,0.6,0.2,0,0,0.2,0,0.70234764,0.10369363
S00464,1,0,0,0,0,0.6,0,0.2,0.2,0,0,0.690213,0.09169267
S00465,1,0,0,0,0,0.6,0.2,0,0.2,0,0,0.6946425,0.10959485
S00466,1,0,0,0,0,0.6,0,0,0.2,0.2,0,0.6818951,0.10424678
S00467,1,0,0,0,0,0,0.4,0.4,0,0.2,0,0.5480381,0.031228777
S00468,1,0,0,0,0,0,0.2,0.4,0,0.4,0,0.52290183,0.050234314
S00469,1,0,0,0,0,0,0.4,0.2,0,0.4,0,0.5593461,0.0591112
S00470,1,0,0,0,0,0,0.4,0.4,0.2,0,0,0.5440498,0.019374639
S00471,1,0,0,0,0,0,0,0.4,0.2,0.4,0,0.5059754,0.05525185
S00472,1,0,0,0,0,0,0.4,0,0.2,0.4,0,0.5656933,0.069094494
S00473,1,0,0,0,0,0,0.2,0.4,0.4,0,0,0.4613998,0.048682727
S00474,1,0,0,0,0,0,0.4,0.2,0.4,0,0,0.476755,0.07693662
S00475,1,0,0,0,0,0,0,0.4,0.4,0.2,0,0.44899714,0.05277907
S00476,1,0,0,0,0,0,0.4,0,0.4,0.2,0,0.47143853,0.08882942
S00477,1,0,0,0,0,0,0,0.2,0.4,0.4,0,0.4406574,0.07826795
S00478,1,0,0,0,0,0,0.2,0,0.4,0.4,0,0.44841206,0.088161826
S00479,1,0,0,0,0,0.2,0.4,0.4,0,0,0,0.5544627,0.020111514
S00480,1,0,0,0,0,0.2,0,0.4,0,0.4,0,0.5150897,0.0573325
S00481,1,0,0,0,0,0.2,0.4,0,0,0.4,0,0.57578695,0.0711406
S00482,1,0,0,0,0,0.2,0,0.4,0.4,0,0,0.4519853,0.042348303
S00483,1,0,0,0,0,0.2,0.4,0,0.4,0,0,0.48065296,0.09133338
S00484,1,0,0,0,0,0.2,0,0,0.4,0.4,0,0.44004434,0.08844258
S00485,1,0,0,0,0,0.4,0.2,0.4,0,0,0,0.6556245,0.059694704
S00486,1,0,0,0,0,0.4,0.4,0.2,0,0,0,0.62859505,0.053999454
S00487,1,0,0,0,0,0.4,0,0.4,0,0.2,0,0.6598273,0.07576072
S00488,1,0,0,0,0,0.4,0.4,0,0,0.2,0,0.6120966,0.06951068
S00489,1,0,0,0,0,0.4,0,0.2,0,0.4,0,0.6440527,0.08781169
S00490,1,0,0,0,0,0.4,0.2,0,0,0.4,0,0.61877775,0.086697325
S00491,1,0,0,0,0,0.4,0,0.4,0.2,0,0,0.667441,0.0678811
S00492,1,0,0,0,0,0.4,0.4,0,0.2,0,0,0.61814785,0.059779625
S00493,1,0,0,0,0,0.4,0,0,0.2,0.4,0,0.6353788,0.09856364
S00494,1,0,0,0,0,0.4,0,0.2,0.4,0,0,0.6584117,0.11092934
S00495,1,0,0,0,0,0.4,0.2,0,0.4,0,0,0.6559224,0.11911864
S00496,1,0,0,0,0,0.4,0,0,0.4,0.2,0,0.64718276,0.11136726
S00497,0,0.8,0.2,0,0,0,0.2,0.8,0,0,0,0.21646358,0.7008188
S00498,0,0.8,0.2,0,0,0,0.8,0.2,0,0,0,0.84947824,0.7086046
S00499,0,0.8,0.2,0,0,0,0,0.8,0.2,0,0,0.2156243,0.7004063
S00500,0,0.8,0.2,0,0,0,0.8,0,0.2,0,0,0.843951,0.70405143
S00501,0,0.8,0.2,0,0,0,0,0.2,0.8,0,0,0.20270677,0.17240646
S00502,0,0.8,0.2,0,0,0,0.2,0,0.8,0,0,0.20295273,0.17235999
S00503,0,0.8,0.2,0,0,0.2,0,0.8,0,0,0,0.21785592,0.69564086
S00504,0,0.8,0.2,0,0,0.2,0.8,0,0,0,0,0.8564327,0.7014111
S00505,0,0.8,0.2,0,0,0.2,0,0,0.8,0,0,0.2028673,0.17228049
S00506,0,0.8,0.2,0,0,0.8,0,0.2,0,0,0,0.8513683,0.2988025
S00507,0,0.8,0.2,0,0,0.8,0.2,0,0,0,0,0.85225016,0.29818618
S00508,0,0.8,0.2,0,0,0.8,0,0,0.2,0,0,0.8519309,0.29805002
S00509,0,0.8,0.2,0,0,0,0.4,0.6,0,0,0,0.3502917,0.65279794
S00510,0,0.8,0.2,0,0,0,0.6,0.4,0,0,0,0.5337391,0.6331597
S00511,0,0.8,0.2,0,0,0,0,0.6,0.4,0,0,0.22034837,0.48984796
S00512,0,0.8,0.2,0,0,0,0.6,0,0.4,0,0,0.8270644,0.69810355
S00513,0,0.8,0.2,0,0,0,0,0.4,0.6,0,0,0.23121077,0.46041855
S00514,0,0.8,0.2,0,0,0,0.4,0,0.6,0,0,0.32740697,0.30767715
S00515,0,0.8,0.2,0,0,0.4,0,0.6,0,0,0,0.2304602,0.6725332
S00516,0,0.8,0.2,0,0,0.4,0.6,0,0,0,0,0.85774237,0.5761212
S00517,0,0.8,0.2,0,0,0.4,0,0,0.6,0,0,0.5636808,0.32983723
S00518,0,0.8,0.2,0,0,0.6,0,0.4,0,0,0,0.8235469,0.32762852
S00519,0,0.8,0.2,0,0,0.6,0.4,0,0,0,0,0.87053585,0.53427094
S00520,0,0.8,0.2,0,0,0.6,0,0,0.4,0,0,0.64793265,0.34918487
S00521,0,0.2,0.8,0,0,0,0.2,0.8,0,0,0,0.16429885,0.643427
S00522,0,0.2,0.8,0,0,0,0.8,0.2,0,0,0,0.7527685,0.7560512
S00523,0,0.2,0.8,0,0,0,0,0.8,0.2,0,0,0.16424718,0.64330095
S00524,0,0.2,0.8,0,0,0,0.8,0,0.2,0,0,0.7513569,0.75472397
S00525,0,0.2,0.8,0,0,0,0,0.2,0.8,0,0,0.24237002,0.25501496
S00526,0,0.2,0.8,0,0,0,0.2,0,0.8,0,0,0.25124696,0.25674677
S00527,0,0.2,0.8,0,0,0.2,0,0.8,0,0,0,0.16599104,0.642168
S00528,0,0.2,0.8,0,0,0.2,0.8,0,0,0,0,0.75245726,0.7529367
S00529,0,0.2,0.8,0,0,0.2,0,0,0.8,0,0,0.24346137,0.2540569
S00530,0,0.2,0.8,0,0,0.8,0,0.2,0,0,0,0.894035,0.21838886
S00531,0,0.2,0.8,0,0,0.8,0.2,0,0,0,0,0.8941174,0.21837237
S00532,0,0.2,0.8,0,0,0.8,0,0,0.2,0,0,0.8939642,0.21834934
S00533,0,0.2,0.8,0,0,0,0.4,0.6,0,0,0,0.3909003,0.61922693
S00534,0,0.2,0.8,0,0,0,0.6,0.4,0,0,0,0.5152353,0.6855395
S00535,0,0.2,0.8,0,0,0,0,0.6,0.4,0,0,0.19738285,0.5485138
S00536,0,0.2,0.8,0,0,0,0.6,0,0.4,0,0,0.715065,0.7450703
S00537,0,0.2,0.8,0,0,0,0,0.4,0.6,0,0,0.1948281,0.45848224
S00538,0,0.2,0.8,0,0,0,0.4,0,0.6,0,0,0.27834043,0.26683787
S00539,0,0.2,0.8,0,0,0.4,0,0.6,0,0,0,0.19008826,0.61879927
S00540,0,0.2,0.8,0,0,0.4,0.6,0,0,0,0,0.8072304,0.602134
S00541,0,0.2,0.8,0,0,0.4,0,0,0.6,0,0,0.5919918,0.35578892
S00542,0,0.2,0.8,0,0,0.6,0,0.4,0,0,0,0.740835,0.37104043
S00543,0,0.2,0.8,0,0,0.6,0.4,0,0,0,0,0.75780344,0.44571078
S00544,0,0.2,0.8,0,0,0.6,0,0,0.4,0,0,0.71283925,0.3601231
S00545,0,0.8,0,0,0.2,0,0.2,0.8,0,0,0,0.22534715,0.70622355
S00546,0,0.8,0,0,0.2,0,0.8,0.2,0,0,0,0.85019916,0.7094732
S00547,0,0.8,0,0,0.2,0,0,0.8,0.2,0,0,0.22093174,0.7041716
S00548,0,0.8,0,0,0.2,0,0.8,0,0.2,0,0,0.8448163,0.7045875
S00549,0,0.8,0,0,0.2,0,0,0.2,0.8,0,0,0.19881903,0.16645803
S00550,0,0.8,0,0,0.2,0,0.2,0,0.8,0,0,0.19909722,0.16642228
S00551,0,0.8,0,0,0.2,0.2,0,0.8,0,0,0,0.22223695,0.6968412
S00552,0,0.8,0,0,0.2,0.2,0.8,0,0,0,0,0.85722727,0.7021379
S00553,0,0.8,0,0,0.2,0.2,0,0,0.8,0,0,0.19898677,0.1662521
S00554,0,0.8,0,0,0.2,0.8,0,0.2,0,0,0,0.8586779,0.30766073
S00555,0,0.8,0,0,0.2,0.8,0.2,0,0,0,0,0.85945,0.30702004
S00556,0,0.8,0,0,0.2,0.8,0,0,0.2,0,0,0.8592791,0.30677137
S00557,0,0.8,0,0,0.2,0,0.4,0.6,0,0,0,0.3508783,0.6528218
S00558,0,0.8,0,0,0.2,0,0.6,0.4,0,0,0,0.5328466,0.632507
S00559,0,0.8,0,0,0.2,0,0,0.6,0.4,0,0,0.22213528,0.48949975
S00560,0,0.8,0,0,0.2,0,0.6,0,0.4,0,0,0.8268285,0.6969405
S00561,0,0.8,0,0,0.2,0,0,0.4,0.6,0,0,0.2330602,0.46030152
S00562,0,0.8,0,0,0.2,0,0.4,0,0.6,0,0,0.3304967,0.3098552
S00563,0,0.8,0,0,0.2,0.4,0,0.6,0,0,0,0.23165828,0.6737185
S00564,0,0.8,0,0,0.2,0.4,0.6,0,0,0,0,0.856587,0.57489645
S00565,0,0.8,0,0,0.2,0.4,0,0,0.6,0,0,0.56252867,0.32856587
S00566,0,0.8,0,0,0.2,0.6,0,0.4,0,0,0,0.82795614,0.33133644
S00567,0,0.8,0,0,0.2,0.6,0.4,0,0,0,0,0.8697539,0.5332476
S00568,0,0.8,0,0,0.2,0.6,0,0,0.4,0,0,0.64760345,0.35008964
S00569,0,0,0.8,0,0.2,0,0.2,0.8,0,0,0,0.15894793,0.6388637
S00570,0,0,0.8,0,0.2,0,0.8,0.2,0,0,0,0.74287415,0.7617132
S00571,0,0,0.8,0,0.2,0,0,0.8,0.2,0,0,0.15773983,0.6369993
S00572,0,0,0.8,0,0.2,0,0.8,0,0.2,0,0,0.7376824,0.75927424
S00573,0,0,0.8,0,0.2,0,0,0.2,0.8,0,0,0.23840275,0.26414183
S00574,0,0,0.8,0,0.2,0,0.2,0,0.8,0,0,0.24175854,0.2646508
S00575,0,0,0.8,0,0.2,0.2,0,0.8,0,0,0,0.16194043,0.63758177
S00576,0,0,0.8,0,0.2,0.2,0.8,0,0,0,0,0.74615455,0.7547023
S00577,0,0,0.8,0,0.2,0.2,0,0,0.8,0,0,0.23856467,0.26351762
S00578,0,0,0.8,0,0.2,0.8,0,0.2,0,0,0,0.9052387,0.21802078
S00579,0,0,0.8,0,0.2,0.8,0.2,0,0,0,0,0.90533143,0.21795581
S00580,0,0,0.8,0,0.2,0.8,0,0,0.2,0,0,0.90527165,0.21792223
S00581,0,0,0.8,0,0.2,0,0.4,0.6,0,0,0,0.39542973,0.6189598
S00582,0,0,0.8,0,0.2,0,0.6,0.4,0,0,0,0.5121145,0.68630236
S00583,0,0,0.8,0,0.2,0,0,0.6,0.4,0,0,0.19945218,0.550358
S00584,0,0,0.8,0,0.2,0,0.6,0,0.4,0,0,0.71401596,0.746208
S00585,0,0,0.8,0,0.2,0,0,0.4,0.6,0,0,0.1911297,0.45539394
S00586,0,0,0.8,0,0.2,0,0.4,0,0.6,0,0,0.27790177,0.26677224
S00587,0,0,0.8,0,0.2,0.4,0,0.6,0,0,0,0.18946922,0.61436117
S00588,0,0,0.8,0,0.2,0.4,0.6,0,0,0,0,0.8053244,0.6029012
S00589,0,0,0.8,0,0.2,0.4,0,0,0.6,0,0,0.5920954,0.35732427
S00590,0,0,0.8,0,0.2,0.6,0,0.4,0,0,0,0.7422975,0.37415013
S00591,0,0,0.8,0,0.2,0.6,0.4,0,0,0,0,0.7579461,0.4469691
S00592,0,0,0.8,0,0.2,0.6,0,0,0.4,0,0,0.7107027,0.36296347
S00593,0,0.2,0,0,0.8,0,0.2,0.8,0,0,0,0.11417143,0.7394956
S00594,0,0.2,0,0,0.8,0,0.8,0.2,0,0,0,0.77808666,0.8692057
S00595,0,0.2,0,0,0.8,0,0,0.8,0.2,0,0,0.114153,0.7393424
S00596,0,0.2,0,0,0.8,0,0.8,0,0.2,0,0,0.778013,0.86910707
S00597,0,0.2,0,0,0.8,0,0,0.2,0.8,0,0,0.13664572,0.34643337
S00598,0,0.2,0,0,0.8,0,0.2,0,0.8,0,0,0.14732145,0.34508216
S00599,0,0.2,0,0,0.8,0.2,0,0.8,0,0,0,0.11420568,0.73927796
S00600,0,0.2,0,0,0.8,0.2,0.8,0,0,0,0,0.7782671,0.8691946
S00601,0,0.2,0,0,0.8,0.2,0,0,0.8,0,0,0.14157853,0.33933988
S00602,0,0.2,0,0,0.8,0.8,0,0.2,0,0,0,0.9610633,0.28482997
S00603,0,0.2,0,0,0.8,0.8,0.2,0,0,0,0,0.9611409,0.28485957
S00604,0,0.2,0,0,0.8,0.8,0,0,0.2,0,0,0.9610934,0.28472993
S00605,0,0.2,0,0,0.8,0,0.4,0.6,0,0,0,0.43910897,0.65367967
