id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,tsne_0,tsne_1,cluster
S00618,0,0,0.2,0,0.8,0,0.8,0.2,0,0,0.19804937,0.62576675,1
S00619,0,0,0.2,0,0.8,0,0,0.8,0.2,0,0.620886,0.19783409,0
S00620,0,0,0.2,0,0.8,0,0.8,0,0.2,0,0.19461349,0.62472147,1
S00621,0,0,0.2,0,0.8,0,0,0.2,0.8,0,0.3430748,0.3441244,3
S00622,0,0,0.2,0,0.8,0,0.2,0,0.8,0,0.32918033,0.3537512,3
S00623,0,0,0.2,0,0.8,0.2,0,0.8,0,0,0.638206,0.18959288,0
S00624,0,0,0.2,0,0.8,0.2,0.8,0,0,0,0.19213763,0.6295976,1
S00625,0,0,0.2,0,0.8,0.2,0,0,0.8,0,0.33877528,0.34783506,3
S00626,0,0,0.2,0,0.8,0.8,0,0.2,0,0,0.5942469,0.7896621,2
S00627,0,0,0.2,0,0.8,0.8,0.2,0,0,0,0.5724977,0.8118448,2
S00628,0,0,0.2,0,0.8,0.8,0,0,0.2,0,0.5795761,0.7840057,2
S00629,0,0,0.2,0,0.8,0,0.4,0.6,0,0,0.3991048,0.5882671,1
S00630,0,0,0.2,0,0.8,0,0.6,0.4,0,0,0.3897187,0.59475344,1
S00631,0,0,0.2,0,0.8,0,0,0.6,0.4,0,0.5824539,0.21789314,3
S00632,0,0,0.2,0,0.8,0,0.6,0,0.4,0,0.27079695,0.39297044,3
S00633,0,0,0.2,0,0.8,0,0,0.4,0.6,0,0.55763024,0.22614148,3
S00634,0,0,0.2,0,0.8,0,0.4,0,0.6,0,0.2881841,0.3797971,3
S00635,0,0,0.2,0,0.8,0.4,0,0.6,0,0,0.7263245,0.5607549,2
S00636,0,0,0.2,0,0.8,0.4,0.6,0,0,0,0.5013204,0.82929796,2
S00637,0,0,0.2,0,0.8,0.4,0,0,0.6,0,0.5407945,0.7514663,2
S00638,0,0,0.2,0,0.8,0.6,0,0.4,0,0,0.713435,0.5744508,2
S00639,0,0,0.2,0,0.8,0.6,0.4,0,0,0,0.52575105,0.82940257,2
S00640,0,0,0.2,0,0.8,0.6,0,0,0.4,0,0.55245006,0.7638425,2
S00641,0,0.8,0,0.2,0,0,0.2,0.8,0,0,0.80711865,0.14027084,0
S00642,0,0.8,0,0.2,0,0,0.8,0.2,0,0,0.3357325,0.703804,1
S00643,0,0.8,0,0.2,0,0,0,0.8,0.2,0,0.78931415,0.13361594,0
S00644,0,0.8,0,0.2,0,0,0.8,0,0.2,0,0.3211322,0.7144612,1
S00645,0,0.8,0,0.2,0,0,0,0.2,0.8,0,0.56393206,0.40359658,3
S00646,0,0.8,0,0.2,0,0,0.2,0,0.8,0,0.5423519,0.42821872,3
S00647,0,0.8,0,0.2,0,0.2,0,0.8,0,0,0.7983076,0.12153579,0
S00648,0,0.8,0,0.2,0,0.2,0.8,0,0,0,0.32824117,0.73215234,1
S00649,0,0.8,0,0.2,0,0.2,0,0,0.8,0,0.5598239,0.42545792,3
S00650,0,0.8,0,0.2,0,0.8,0,0.2,0,0,0.76817733,0.7030111,2
S00651,0,0.8,0,0.2,0,0.8,0.2,0,0,0,0.7611732,0.7170369,2
S00652,0,0.8,0,0.2,0,0.8,0,0,0.2,0,0.7633911,0.71319216,2
S00653,0,0.8,0,0.2,0,0,0.4,0.6,0,0,0.83103305,0.15079331,0
S00654,0,0.8,0,0.2,0,0,0.6,0.4,0,0,0.3549166,0.6851598,1
S00655,0,0.8,0,0.2,0,0,0,0.6,0.4,0,0.6176772,0.3803075,0
S00656,0,0.8,0,0.2,0,0,0.6,0,0.4,0,0.51725185,0.4905891,3
S00657,0,0.8,0,0.2,0,0,0,0.4,0.6,0,0.5960978,0.38797364,0
S00658,0,0.8,0,0.2,0,0,0.4,0,0.6,0,0.52520734,0.47248113,3
S00659,0,0.8,0,0.2,0,0.4,0,0.6,0,0,0.78251386,0.627522,2
S00660,0,0.8,0,0.2,0,0.4,0.6,0,0,0,0.37011302,0.75478554,1
S00661,0,0.8,0,0.2,0,0.4,0,0,0.6,0,0.59502333,0.46817538,0
S00662,0,0.8,0,0.2,0,0.6,0,0.4,0,0,0.77761376,0.64989173,2
S00663,0,0.8,0,0.2,0,0.6,0.4,0,0,0,0.39149702,0.75988895,1
S00664,0,0.8,0,0.2,0,0.6,0,0,0.4,0,0.6115979,0.48987526,0
S00665,0,0,0.8,0.2,0,0,0.2,0.8,0,0,0.7335519,0.2742158,0
S00666,0,0,0.8,0.2,0,0,0.8,0.2,0,0,0.3193139,0.5578637,1
S00667,0,0,0.8,0.2,0,0,0,0.8,0.2,0,0.70081925,0.26702368,0
S00668,0,0,0.8,0.2,0,0,0.8,0,0.2,0,0.3028031,0.5360298,1
S00669,0,0,0.8,0.2,0,0,0,0.2,0.8,0,0.41944182,0.4265218,3
S00670,0,0,0.8,0.2,0,0,0.2,0,0.8,0,0.39527962,0.43707973,3
S00671,0,0,0.8,0.2,0,0.2,0,0.8,0,0,0.72826475,0.25874177,0
S00672,0,0,0.8,0.2,0,0.2,0.8,0,0,0,0.30198586,0.5637668,1
S00673,0,0,0.8,0.2,0,0.2,0,0,0.8,0,0.41713655,0.43361422,3
S00674,0,0,0.8,0.2,0,0.8,0,0.2,0,0,0.6331684,0.6657373,2
S00675,0,0,0.8,0.2,0,0.8,0.2,0,0,0,0.61367303,0.68739694,2
S00676,0,0,0.8,0.2,0,0.8,0,0,0.2,0,0.60268474,0.6743478,2
S00677,0,0,0.8,0.2,0,0,0.4,0.6,0,0,0.74204475,0.29467693,0
S00678,0,0,0.8,0.2,0,0,0.6,0.4,0,0,0.34251124,0.5598882,1
S00679,0,0,0.8,0.2,0,0,0,0.6,0.4,0,0.6676007,0.29286897,0
S00680,0,0,0.8,0.2,0,0,0.6,0,0.4,0,0.34429687,0.48542127,1
S00681,0,0,0.8,0.2,0,0,0,0.4,0.6,0,0.6522404,0.3082595,0
S00682,0,0,0.8,0.2,0,0,0.4,0,0.6,0,0.36026952,0.47016808,3
S00683,0,0,0.8,0.2,0,0.4,0,0.6,0,0,0.65005445,0.61412984,2
S00684,0,0,0.8,0.2,0,0.4,0.6,0,0,0,0.46825367,0.6757336,2
S00685,0,0,0.8,0.2,0,0.4,0,0,0.6,0,0.55455923,0.6348378,2
S00686,0,0,0.8,0.2,0,0.6,0,0.4,0,0,0.6466146,0.62993926,2
S00687,0,0,0.8,0.2,0,0.6,0.4,0,0,0,0.48340005,0.681235,2
S00688,0,0,0.8,0.2,0,0.6,0,0,0.4,0,0.5744203,0.6539229,2
S00689,0,0,0,0.2,0.8,0,0.2,0.8,0,0,0.6213918,0.17760317,0
S00690,0,0,0,0.2,0.8,0,0.8,0.2,0,0,0.164521,0.64929515,1
S00691,0,0,0,0.2,0.8,0,0,0.8,0.2,0,0.6124843,0.19294387,0
S00692,0,0,0,0.2,0.8,0,0.8,0,0.2,0,0.1620125,0.64592946,1
S00693,0,0,0,0.2,0.8,0,0,0.2,0.8,0,0.33029404,0.3314532,3
S00694,0,0,0,0.2,0.8,0,0.2,0,0.8,0,0.32042688,0.34669766,3
S00695,0,0,0,0.2,0.8,0.2,0,0.8,0,0,0.63117206,0.1827343,0
S00696,0,0,0,0.2,0.8,0.2,0.8,0,0,0,0.16594116,0.6482155,1
S00697,0,0,0,0.2,0.8,0.2,0,0,0.8,0,0.32648826,0.33592558,3
S00698,0,0,0,0.2,0.8,0.8,0,0.2,0,0,0.59093785,0.7985946,2
S00699,0,0,0,0.2,0.8,0.8,0.2,0,0,0,0.5718741,0.8181178,2
S00700,0,0,0,0.2,0.8,0.8,0,0,0.2,0,0.57447743,0.7909559,2
S00701,0,0,0,0.2,0.8,0,0.4,0.6,0,0,0.41263276,0.60625213,1
S00702,0,0,0,0.2,0.8,0,0.6,0.4,0,0,0.39911702,0.6086324,1
S00703,0,0,0,0.2,0.8,0,0,0.6,0.4,0,0.57768315,0.22245565,3
S00704,0,0,0,0.2,0.8,0,0.6,0,0.4,0,0.2658508,0.39621568,3
S00705,0,0,0,0.2,0.8,0,0,0.4,0.6,0,0.56079507,0.22985902,3
S00706,0,0,0,0.2,0.8,0,0.4,0,0.6,0,0.28213075,0.38192186,3
S00707,0,0,0,0.2,0.8,0.4,0,0.6,0,0,0.73166674,0.55722666,2
S00708,0,0,0,0.2,0.8,0.4,0.6,0,0,0,0.5017197,0.8385777,2
S00709,0,0,0,0.2,0.8,0.4,0,0,0.6,0,0.53256464,0.7513832,2
S00710,0,0,0,0.2,0.8,0.6,0,0.4,0,0,0.72000235,0.5720322,2
S00711,0,0,0,0.2,0.8,0.6,0.4,0,0,0,0.5205897,0.8374898,2
S00712,0,0,0,0.2,0.8,0.6,0,0,0.4,0,0.54971105,0.76939017,2
S00713,0,0.2,0,0.8,0,0,0.2,0.8,0,0,0.93316406,0.3558882,0
S00714,0,0.2,0,0.8,0,0,0.8,0.2,0,0,0.15311219,0.8100239,1
S00715,0,0.2,0,0.8,0,0,0,0.8,0,0.2,0.96613574,0.35926488,0
S00716,0,0.2,0,0.8,0,0,0.8,0,0,0.2,0.12718742,0.8089411,1
S00717,0,0.2,0,0.8,0,0,0,0.8,0.2,0,0.9338775,0.34241518,0
S00718,0,0.2,0,0.8,0,0,0.8,0,0.2,0,0.15254733,0.79368484,1
S00719,0,0.2,0,0.8,0,0,0,0.2,0.8,0,0.7835923,0.4016494,0
S00720,0,0.2,0,0.8,0,0,0.2,0,0.8,0,0.7506818,0.4252961,0
S00721,0,0.2,0,0.8,0,0,0,0,0.8,0.2,0.77768224,0.43293872,0
S00722,0,0.2,0,0.8,0,0.2,0,0.8,0,0,0.9487916,0.3499114,0
S00723,0,0.2,0,0.8,0,0.2,0.8,0,0,0,0.17201681,0.80761695,1
S00724,0,0.2,0,0.8,0,0.2,0,0,0.8,0,0.7654384,0.41603246,0
S00725,0,0.2,0,0.8,0,0.8,0,0.2,0,0,0.9010766,0.7976767,2
S00726,0,0.2,0,0.8,0,0.8,0.2,0,0,0,0.9108143,0.788727,2
S00727,0,0.2,0,0.8,0,0.8,0,0,0,0.2,0.92741585,0.80899924,2
S00728,0,0.2,0,0.8,0,0.8,0,0,0.2,0,0.90690786,0.7937603,2
S00729,0,0.2,0,0.8,0,0,0.4,0.6,0,0,0.91776794,0.38606557,0
S00730,0,0.2,0,0.8,0,0,0.6,0.4,0,0,0.16933674,0.8572853,1
S00731,0,0.2,0,0.8,0,0,0,0.6,0,0.4,0.9830748,0.38167083,0
S00732,0,0.2,0,0.8,0,0,0.6,0,0,0.4,0.10753101,0.8263765,1
S00733,0,0.2,0,0.8,0,0,0,0.6,0.4,0,0.8515407,0.38524386,0
S00734,0,0.2,0,0.8,0,0,0.6,0,0.4,0,0.7190346,0.46991056,0
S00735,0,0.2,0,0.8,0,0,0,0.4,0.6,0,0.82744074,0.39344123,0
S00736,0,0.2,0,0.8,0,0,0.4,0,0.6,0,0.7314935,0.4547305,0
S00737,0,0.2,0,0.8,0,0,0,0,0.6,0.4,0.7990515,0.45586738,0
S00738,0,0.2,0,0.8,0,0.4,0,0.6,0,0,0.96360683,0.46419173,0
S00739,0,0.2,0,0.8,0,0.4,0.6,0,0,0,0.19773863,0.8185637,1
S00740,0,0.2,0,0.8,0,0.4,0,0,0.6,0,0.9183065,0.69059074,2
S00741,0,0.2,0,0.8,0,0.6,0,0.4,0,0,0.95544285,0.48154074,0
S00742,0,0.2,0,0.8,0,0.6,0.4,0,0,0,0.92483646,0.7564288,2
S00743,0,0.2,0,0.8,0,0.6,0,0,0,0.4,0.95722234,0.8122024,2
S00744,0,0.2,0,0.8,0,0.6,0,0,0.4,0,0.916899,0.7092758,2
S00745,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.9335874,0.35800755,0
S00746,0,0,0.2,0.8,0,0,0.8,0.2,0,0,0.15550855,0.8040663,1
S00747,0,0,0.2,0.8,0,0,0,0.8,0,0.2,0.9666907,0.3593307,0
S00748,0,0,0.2,0.8,0,0,0.8,0,0,0.2,0.12921713,0.80559015,1
S00749,0,0,0.2,0.8,0,0,0,0.8,0.2,0,0.93655634,0.3445399,0
S00750,0,0,0.2,0.8,0,0,0.8,0,0.2,0,0.15829933,0.78999525,1
S00751,0,0,0.2,0.8,0,0,0,0.2,0.8,0,0.7897579,0.40403694,0
S00752,0,0,0.2,0.8,0,0,0.2,0,0.8,0,0.7535517,0.43043455,0
S00753,0,0,0.2,0.8,0,0,0,0,0.8,0.2,0.77869004,0.43416822,0
S00754,0,0,0.2,0.8,0,0.2,0,0.8,0,0,0.95067734,0.35161564,0
S00755,0,0,0.2,0.8,0,0.2,0.8,0,0,0,0.17206454,0.79880625,1
S00756,0,0,0.2,0.8,0,0.2,0,0,0.8,0,0.7674854,0.4182763,0
S00757,0,0,0.2,0.8,0,0.8,0,0.2,0,0,0.89393723,0.79054636,2
S00758,0,0,0.2,0.8,0,0.8,0.2,0,0,0,0.90410113,0.7811762,2
S00759,0,0,0.2,0.8,0,0.8,0,0,0,0.2,0.92906505,0.8094387,2
S00760,0,0,0.2,0.8,0,0.8,0,0,0.2,0,0.8976007,0.78526753,2
S00761,0,0,0.2,0.8,0,0,0.4,0.6,0,0,0.9134003,0.3805695,0
S00762,0,0,0.2,0.8,0,0,0.6,0.4,0,0,0.17412855,0.8623678,1
S00763,0,0,0.2,0.8,0,0,0,0.6,0,0.4,0.98287743,0.38130608,0
S00764,0,0,0.2,0.8,0,0,0.6,0,0,0.4,0.107308075,0.82631433,1
S00765,0,0,0.2,0.8,0,0,0,0.6,0.4,0,0.8474649,0.38317767,0
S00766,0,0,0.2,0.8,0,0,0.6,0,0.4,0,0.7190638,0.4745022,0
S00767,0,0,0.2,0.8,0,0,0,0.4,0.6,0,0.82649636,0.389358,0
S00768,0,0,0.2,0.8,0,0,0.4,0,0.6,0,0.7324015,0.4578365,0
S00769,0,0,0.2,0.8,0,0,0,0,0.6,0.4,0.7989964,0.4557226,0
S00770,0,0,0.2,0.8,0,0.4,0,0.6,0,0,0.96412504,0.4688674,0
S00771,0,0,0.2,0.8,0,0.4,0.6,0,0,0,0.1972512,0.81259155,1
S00772,0,0,0.2,0.8,0,0.4,0,0,0.6,0,0.9157119,0.69340765,2
S00773,0,0,0.2,0.8,0,0.6,0,0.4,0,0,0.9583458,0.48694372,0
S00774,0,0,0.2,0.8,0,0.6,0.4,0,0,0,0.9187091,0.7588828,2
S00775,0,0,0.2,0.8,0,0.6,0,0,0,0.4,0.95669097,0.8120287,2
S00776,0,0,0.2,0.8,0,0.6,0,0,0.4,0,0.91361445,0.71167886,2
S00777,0,0,0,0.8,0.2,0,0.2,0.8,0,0,0.9259649,0.35602462,0
S00778,0,0,0,0.8,0.2,0,0.8,0.2,0,0,0.14991511,0.8070579,1
S00779,0,0,0,0.8,0.2,0,0,0.8,0,0.2,0.96336746,0.36192665,0
S00780,0,0,0,0.8,0.2,0,0.8,0,0,0.2,0.125897,0.8046831,1
S00781,0,0,0,0.8,0.2,0,0,0.8,0.2,0,0.9251288,0.34358367,0
S00782,0,0,0,0.8,0.2,0,0.8,0,0.2,0,0.1485841,0.7930658,1
S00783,0,0,0,0.8,0.2,0,0,0.2,0.8,0,0.78527665,0.40228826,0
S00784,0,0,0,0.8,0.2,0,0.2,0,0.8,0,0.748807,0.42680946,0
S00785,0,0,0,0.8,0.2,0,0,0,0.8,0.2,0.78233284,0.43113005,0
S00786,0,0,0,0.8,0.2,0.2,0,0.8,0,0,0.946584,0.35398066,0
S00787,0,0,0,0.8,0.2,0.2,0.8,0,0,0,0.16854216,0.804391,1
S00788,0,0,0,0.8,0.2,0.2,0,0,0.8,0,0.76980233,0.4133467,0
S00789,0,0,0,0.8,0.2,0.8,0,0.2,0,0,0.90128714,0.8077309,2
S00790,0,0,0,0.8,0.2,0.8,0.2,0,0,0,0.9101882,0.8039207,2
S00791,0,0,0,0.8,0.2,0.8,0,0,0,0.2,0.9232124,0.8129442,2
S00792,0,0,0,0.8,0.2,0.8,0,0,0.2,0,0.9059921,0.80570877,2
S00793,0,0,0,0.8,0.2,0,0.4,0.6,0,0,0.9152947,0.38180918,0
S00794,0,0,0,0.8,0.2,0,0.6,0.4,0,0,0.1748244,0.8564461,1
S00795,0,0,0,0.8,0.2,0,0,0.6,0,0.4,0.9820272,0.3816309,0
S00796,0,0,0,0.8,0.2,0,0.6,0,0,0.4,0.10673418,0.8260021,1
S00797,0,0,0,0.8,0.2,0,0,0.6,0.4,0,0.8538859,0.37980962,0
S00798,0,0,0,0.8,0.2,0,0.6,0,0.4,0,0.7198118,0.46568808,0
S00799,0,0,0,0.8,0.2,0,0,0.4,0.6,0,0.8325307,0.39084873,0
S00800,0,0,0,0.8,0.2,0,0.4,0,0.6,0,0.72965914,0.44990602,0
S00801,0,0,0,0.8,0.2,0,0,0,0.6,0.4,0.7995249,0.4550034,0
S00802,0,0,0,0.8,0.2,0.4,0,0.6,0,0,0.95847803,0.46656525,0
S00803,0,0,0,0.8,0.2,0.4,0.6,0,0,0,0.20177002,0.82141244,1
S00804,0,0,0,0.8,0.2,0.4,0,0,0.6,0,0.91309345,0.6879919,2
S00805,0,0,0,0.8,0.2,0.6,0,0.4,0,0,0.9500269,0.48314172,0
S00806,0,0,0,0.8,0.2,0.6,0.4,0,0,0,0.92658585,0.7594677,2
S00807,0,0,0,0.8,0.2,0.6,0,0,0,0.4,0.95746183,0.8130317,2
S00808,0,0,0,0.8,0.2,0.6,0,0,0.4,0,0.91353554,0.70494515,2
S00809,0.2,0.8,0,0,0,0,0.2,0.8,0,0,0.8055174,0.13449328,0
S00810,0.2,0.8,0,0,0,0,0.8,0.2,0,0,0.33727655,0.70096827,1
S00811,0.2,0.8,0,0,0,0,0,0.8,0.2,0,0.7853017,0.12779853,0
S00812,0.2,0.8,0,0,0,0,0.8,0,0.2,0,0.32204378,0.7089288,1
S00813,0.2,0.8,0,0,0,0,0,0.2,0.8,0,0.56748945,0.4102808,3
S00814,0.2,0.8,0,0,0,0,0.2,0,0.8,0,0.5412532,0.43549132,3
S00815,0.2,0.8,0,0,0,0.2,0,0.8,0,0,0.79168725,0.11295141,0
S00816,0.2,0.8,0,0,0,0.2,0.8,0,0,0,0.3353361,0.7295927,1
S00817,0.2,0.8,0,0,0,0.2,0,0,0.8,0,0.5618334,0.43273127,3
S00818,0.2,0.8,0,0,0,0.8,0,0.2,0,0,0.7631599,0.6970069,2
S00819,0.2,0.8,0,0,0,0.8,0.2,0,0,0,0.7500651,0.71021605,2
S00820,0.2,0.8,0,0,0,0.8,0,0,0.2,0,0.75123584,0.70611113,2
S00821,0.2,0.8,0,0,0,0,0.4,0.6,0,0,0.8338478,0.14365435,0
S00822,0.2,0.8,0,0,0,0,0.6,0.4,0,0,0.3598969,0.6884474,1
S00823,0.2,0.8,0,0,0,0,0,0.6,0.4,0,0.6203887,0.38214248,0
S00824,0.2,0.8,0,0,0,0,0.6,0,0.4,0,0.51179034,0.48620442,3
S00825,0.2,0.8,0,0,0,0,0,0.4,0.6,0,0.5996206,0.39419723,0
S00826,0.2,0.8,0,0,0,0,0.4,0,0.6,0,0.52373254,0.46545967,3
S00827,0.2,0.8,0,0,0,0.4,0,0.6,0,0,0.78388566,0.63268685,2
S00828,0.2,0.8,0,0,0,0.4,0.6,0,0,0,0.377401,0.75729233,1
S00829,0.2,0.8,0,0,0,0.4,0,0,0.6,0,0.59129924,0.4805051,0
S00830,0.2,0.8,0,0,0,0.6,0,0.4,0,0,0.78079635,0.6487561,2
S00831,0.2,0.8,0,0,0,0.6,0.4,0,0,0,0.39431983,0.7640027,1
S00832,0.2,0.8,0,0,0,0.6,0,0,0.4,0,0.6028835,0.4937983,0
S00833,0.2,0,0.8,0,0,0,0.2,0.8,0,0,0.7266375,0.2753151,0
S00834,0.2,0,0.8,0,0,0,0.8,0.2,0,0,0.31423882,0.5520726,1
S00835,0.2,0,0.8,0,0,0,0,0.8,0.2,0,0.69668883,0.2649874,0
S00836,0.2,0,0.8,0,0,0,0.8,0,0.2,0,0.29548678,0.535904,1
S00837,0.2,0,0.8,0,0,0,0,0.2,0.8,0,0.41027907,0.4264231,3
S00838,0.2,0,0.8,0,0,0,0.2,0,0.8,0,0.39317024,0.4364869,3
S00839,0.2,0,0.8,0,0,0.2,0,0.8,0,0,0.7221127,0.2599071,0
S00840,0.2,0,0.8,0,0,0.2,0.8,0,0,0,0.29815584,0.55739266,1
S00841,0.2,0,0.8,0,0,0.2,0,0,0.8,0,0.4097311,0.4320888,3
S00842,0.2,0,0.8,0,0,0.8,0,0.2,0,0,0.62872463,0.66703147,2
S00843,0.2,0,0.8,0,0,0.8,0.2,0,0,0,0.6111391,0.68978155,2
S00844,0.2,0,0.8,0,0,0.8,0,0,0.2,0,0.5991128,0.67641246,2
S00845,0.2,0,0.8,0,0,0,0.4,0.6,0,0,0.73111755,0.3011388,0
S00846,0.2,0,0.8,0,0,0,0.6,0.4,0,0,0.34211546,0.5521568,1
S00847,0.2,0,0.8,0,0,0,0,0.6,0.4,0,0.66592246,0.28641883,0
S00848,0.2,0,0.8,0,0,0,0.6,0,0.4,0,0.3367514,0.4911995,1
S00849,0.2,0,0.8,0,0,0,0,0.4,0.6,0,0.64658076,0.30049747,0
S00850,0.2,0,0.8,0,0,0,0.4,0,0.6,0,0.36214483,0.47416186,3
S00851,0.2,0,0.8,0,0,0.4,0,0.6,0,0,0.63773143,0.60759413,2
S00852,0.2,0,0.8,0,0,0.4,0.6,0,0,0,0.4661094,0.6653221,2
S00853,0.2,0,0.8,0,0,0.4,0,0,0.6,0,0.5540718,0.64536357,2
S00854,0.2,0,0.8,0,0,0.6,0,0.4,0,0,0.6362096,0.628793,2
S00855,0.2,0,0.8,0,0,0.6,0.4,0,0,0,0.49067837,0.67545134,2
S00856,0.2,0,0.8,0,0,0.6,0,0,0.4,0,0.56764716,0.65712094,2
S00857,0.2,0,0,0,0.8,0,0.2,0.8,0,0,0.61653394,0.1662115,0
S00858,0.2,0,0,0,0.8,0,0.8,0.2,0,0,0.16366293,0.6306435,1
S00859,0.2,0,0,0,0.8,0,0,0.8,0.2,0,0.6054142,0.1799467,0
S00860,0.2,0,0,0,0.8,0,0.8,0,0.2,0,0.16188422,0.6283161,1
S00861,0.2,0,0,0,0.8,0,0,0.2,0.8,0,0.32378802,0.3191091,3
S00862,0.2,0,0,0,0.8,0,0.2,0,0.8,0,0.31381848,0.32566154,3
S00863,0.2,0,0,0,0.8,0.2,0,0.8,0,0,0.6226442,0.16365734,0
S00864,0.2,0,0,0,0.8,0.2,0.8,0,0,0,0.16595256,0.6331686,1
S00865,0.2,0,0,0,0.8,0.2,0,0,0.8,0,0.32038096,0.32252672,3
S00866,0.2,0,0,0,0.8,0.8,0,0.2,0,0,0.5900823,0.8049584,2
S00867,0.2,0,0,0,0.8,0.8,0.2,0,0,0,0.57840014,0.8209132,2
S00868,0.2,0,0,0,0.8,0.8,0,0,0.2,0,0.57507724,0.79620266,2
S00869,0.2,0,0,0,0.8,0,0.4,0.6,0,0,0.41060853,0.5995661,1
S00870,0.2,0,0,0,0.8,0,0.6,0.4,0,0,0.39292592,0.6011262,1
S00871,0.2,0,0,0,0.8,0,0,0.6,0.4,0,0.57330424,0.21277909,3
S00872,0.2,0,0,0,0.8,0,0.6,0,0.4,0,0.2620078,0.38804844,3
S00873,0.2,0,0,0,0.8,0,0,0.4,0.6,0,0.549741,0.22014634,3
S00874,0.2,0,0,0,0.8,0,0.4,0,0.6,0,0.28095672,0.375808,3
S00875,0.2,0,0,0,0.8,0.4,0,0.6,0,0,0.72229964,0.5577775,2
S00876,0.2,0,0,0,0.8,0.4,0.6,0,0,0,0.5062506,0.83517665,2
S00877,0.2,0,0,0,0.8,0.4,0,0,0.6,0,0.5310993,0.75763553,2
S00878,0.2,0,0,0,0.8,0.6,0,0.4,0,0,0.71078634,0.567911,2
S00879,0.2,0,0,0,0.8,0.6,0.4,0,0,0,0.529126,0.8360346,2
S00880,0.2,0,0,0,0.8,0.6,0,0,0.4,0,0.544851,0.77112013,2
S00881,0.2,0,0,0.8,0,0,0.2,0.8,0,0,0.96325034,0.34042817,0
S00882,0.2,0,0,0.8,0,0,0.8,0.2,0,0,0.14557937,0.807678,1
S00883,0.2,0,0,0.8,0,0,0,0.8,0,0.2,0.973307,0.35028788,0
S00884,0.2,0,0,0.8,0,0,0.8,0,0,0.2,0.12093616,0.80297345,1
S00885,0.2,0,0,0.8,0,0,0,0.8,0.2,0,0.9630588,0.3363325,0
S00886,0.2,0,0,0.8,0,0,0.8,0,0.2,0,0.14247559,0.7956599,1
S00887,0.2,0,0,0.8,0,0,0,0.2,0.8,0,0.78704077,0.40672225,0
S00888,0.2,0,0,0.8,0,0,0.2,0,0.8,0,0.7538016,0.42873433,0
S00889,0.2,0,0,0.8,0,0,0,0,0.8,0.2,0.78276604,0.42951098,0
S00890,0.2,0,0,0.8,0,0.2,0,0.8,0,0,0.96338934,0.343671,0
S00891,0.2,0,0,0.8,0,0.2,0.8,0,0,0,0.16696323,0.80911595,1
S00892,0.2,0,0,0.8,0,0.2,0,0,0.8,0,0.7716914,0.4145369,0
S00893,0.2,0,0,0.8,0,0.8,0,0.2,0,0,0.9042349,0.82213,2
S00894,0.2,0,0,0.8,0,0.8,0.2,0,0,0,0.9100305,0.8199006,2
S00895,0.2,0,0,0.8,0,0.8,0,0,0,0.2,0.92192274,0.822038,2
S00896,0.2,0,0,0.8,0,0.8,0,0,0.2,0,0.9069362,0.8197709,2
S00897,0.2,0,0,0.8,0,0,0.4,0.6,0,0,0.9118391,0.3891645,0
S00898,0.2,0,0,0.8,0,0,0.6,0.4,0,0,0.16413827,0.86391693,1
S00899,0.2,0,0,0.8,0,0,0,0.6,0,0.4,0.9864887,0.37613058,0
S00900,0.2,0,0,0.8,0,0,0.6,0,0,0.4,0.10419971,0.8220563,1
S00901,0.2,0,0,0.8,0,0,0,0.6,0.4,0,0.8562483,0.38750467,0
S00902,0.2,0,0,0.8,0,0,0.6,0,0.4,0,0.71531665,0.46482423,0
S00903,0.2,0,0,0.8,0,0,0,0.4,0.6,0,0.82961965,0.39699835,0
S00904,0.2,0,0,0.8,0,0,0.4,0,0.6,0,0.72621024,0.45329002,0
S00905,0.2,0,0,0.8,0,0,0,0,0.6,0.4,0.799246,0.4567331,0
S00906,0.2,0,0,0.8,0,0.4,0,0.6,0,0,0.9706507,0.46752048,0
S00907,0.2,0,0,0.8,0,0.4,0.6,0,0,0,0.19257227,0.81989443,1
S00908,0.2,0,0,0.8,0,0.4,0,0,0.6,0,0.92472523,0.6865982,2
S00909,0.2,0,0,0.8,0,0.6,0,0.4,0,0,0.96559304,0.48196954,0
S00910,0.2,0,0,0.8,0,0.6,0.4,0,0,0,0.9280666,0.7587002,2
S00911,0.2,0,0,0.8,0,0.6,0,0,0,0.4,0.95434505,0.81729496,2
S00912,0.2,0,0,0.8,0,0.6,0,0,0.4,0,0.92238396,0.70517826,2
S00913,0.8,0.2,0,0,0,0,0.2,0.8,0,0,0.5527103,0.04030396,3
S00914,0.8,0.2,0,0,0,0,0.8,0.2,0,0,0.07753235,0.51825845,1
S00915,0.8,0.2,0,0,0,0,0,0.8,0,0.2,0.5469915,0.025369499,3
S00916,0.8,0.2,0,0,0,0,0.8,0,0,0.2,0.03711187,0.5244851,1
S00917,0.8,0.2,0,0,0,0,0,0.8,0.2,0,0.54731077,0.040748022,3
S00918,0.8,0.2,0,0,0,0,0.8,0,0.2,0,0.07766951,0.5239263,1
S00919,0.8,0.2,0,0,0,0,0,0.2,0.8,0,0.31565556,0.15466405,3
S00920,0.8,0.2,0,0,0,0,0.2,0,0.8,0,0.31038043,0.15641199,3
