id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,potential,tsne_0,tsne_1,count,entropy,potential_initial,uncertainty_initial,potential_final,uncertainty_final
S00155,1,0,0,0,0,0.6,0,0,0,0.4,0,0.672814,0.09713072,3,5.595419,0.617537262,0.023583691,0.645401723,0.007709952
S00156,1,0,0,0,0,0.6,0,0,0.4,0,0,0.6664395,0.117625885,3,5.595419,0.606233735,0.021961914,0.644850191,0.008975216
S00157,0,0.8,0.2,0,0,0,0,1,0,0,0,0.21322833,0.70500016,3,4.160345749,0.353479374,0.034861381,0.406991213,0.009852689
S00158,0,0.8,0.2,0,0,0,1,0,0,0,0,0.85558444,0.71276945,3,4.160345749,0.410617803,0.035669714,0.445472315,0.012401772
S00159,0,0.8,0.2,0,0,0,0,0,1,0,0,0.20192504,0.17132112,3,4.160345749,0.450325764,0.037284638,0.527568147,0.014171998
S00160,0,0.8,0.2,0,0,1,0,0,0,0,0,0.8541343,0.2973518,3,4.160345749,0.439966227,0.033882636,0.477330817,0.011037249
S00161,0,0.2,0.8,0,0,0,0,1,0,0,0,0.15818158,0.6461867,3,4.160345749,0.352555933,0.036641158,0.40885392,0.009491841
S00162,0,0.2,0.8,0,0,0,1,0,0,0,0,0.7533313,0.7605862,3,4.160345749,0.3977994,0.036253962,0.434902417,0.01217525
S00163,0,0.2,0.8,0,0,0,0,0,1,0,0,0.2405565,0.25232205,3,4.160345749,0.415980621,0.035732882,0.465378577,0.010600053
S00164,0,0.2,0.8,0,0,1,0,0,0,0,0,0.89513975,0.21750954,3,4.160345749,0.478946607,0.03811036,0.488478102,0.010952788
S00165,0,0.8,0,0,0.2,0,0,1,0,0,0,0.21592242,0.70892406,3,4.160345749,0.350736033,0.03590866,0.406827534,0.009786916
S00166,0,0.8,0,0,0.2,0,1,0,0,0,0,0.85585225,0.7134823,3,4.160345749,0.406346204,0.036515257,0.4454957,0.012417206
S00167,0,0.8,0,0,0.2,0,0,0,1,0,0,0.19868103,0.16606726,3,4.160345749,0.451849346,0.034756937,0.527607609,0.014913918
S00168,0,0.8,0,0,0.2,1,0,0,0,0,0,0.8595912,0.30318746,3,4.160345749,0.450988871,0.037983921,0.477688009,0.011077332
S00169,0,0,0.8,0,0.2,0,0,1,0,0,0,0.15386425,0.64381075,3,4.160345749,0.351330849,0.037054454,0.408971501,0.009511427
S00170,0,0,0.8,0,0.2,0,1,0,0,0,0,0.7482352,0.7648183,3,4.160345749,0.393971519,0.037078809,0.434303383,0.012097519
S00171,0,0,0.8,0,0.2,0,0,0,1,0,0,0.23698309,0.25919613,3,4.160345749,0.397644766,0.035922833,0.449024578,0.010556626
S00172,0,0,0.8,0,0.2,1,0,0,0,0,0,0.90439934,0.21729404,3,4.160345749,0.480982596,0.036999302,0.48992453,0.011315831
S00173,0,0.2,0,0,0.8,0,0,1,0,0,0,0.11278108,0.7389441,3,4.160345749,0.350549415,0.039962407,0.398338714,0.009811606
S00174,0,0.2,0,0,0.8,0,1,0,0,0,0,0.776569,0.8700021,3,4.160345749,0.394109112,0.038568618,0.426733953,0.013148014
S00175,0,0.2,0,0,0.8,0,0,0,1,0,0,0.13473377,0.33537313,3,4.160345749,0.405813401,0.037757053,0.452967176,0.01209198
S00176,0,0.2,0,0,0.8,1,0,0,0,0,0,0.9621398,0.28398407,3,4.160345749,0.473184907,0.033624799,0.48774301,0.011620155
S00177,0,0,0.2,0,0.8,0,0,1,0,0,0,0.107287675,0.73133457,3,4.160345749,0.336904299,0.037720626,0.398713191,0.009730085
S00178,0,0,0.2,0,0.8,0,1,0,0,0,0,0.77112997,0.8720522,3,4.160345749,0.386181151,0.03993907,0.426307577,0.013126817
S00179,0,0,0.2,0,0.8,0,0,0,1,0,0,0.13431591,0.33519077,3,4.160345749,0.38920327,0.038469175,0.436338303,0.010524637
S00180,0,0,0.2,0,0.8,1,0,0,0,0,0,0.96292156,0.27589494,3,4.160345749,0.45827103,0.032815492,0.488615725,0.011646469
S00181,0,0.8,0,0.2,0,0,0,1,0,0,0,0.21712504,0.71066135,3,4.160345749,0.366169251,0.035676019,0.405624943,0.012688566
S00182,0,0.8,0,0.2,0,0,1,0,0,0,0,0.85632724,0.7129846,3,4.160345749,0.425739729,0.034105508,0.447464054,0.014145171
S00183,0,0.8,0,0.2,0,0,0,0,1,0,0,0.19238311,0.16913362,3,4.160345749,0.467125528,0.029515115,0.526181743,0.014738392
S00184,0,0.8,0,0.2,0,1,0,0,0,0,0,0.8543625,0.3036554,3,4.160345749,0.47113185,0.034545378,0.481213642,0.013936422
S00185,0,0,0.8,0.2,0,0,0,1,0,0,0,0.15427114,0.6430553,3,4.160345749,0.359226093,0.031265292,0.408295441,0.011493065
S00186,0,0,0.8,0.2,0,0,1,0,0,0,0,0.74677974,0.7645963,3,4.160345749,0.404354999,0.033389328,0.433753771,0.014203671
S00187,0,0,0.8,0.2,0,0,0,0,1,0,0,0.24116667,0.2549928,3,4.160345749,0.413053722,0.031198631,0.4457625,0.013835424
S00188,0,0,0.8,0.2,0,1,0,0,0,0,0,0.8990934,0.2126177,3,4.160345749,0.477365196,0.03112914,0.495503345,0.01292091
S00189,0,0,0,0.2,0.8,0,0,1,0,0,0,0.10569188,0.7377743,3,4.160345749,0.361152128,0.030244403,0.39956359,0.012543739
S00190,0,0,0,0.2,0.8,0,1,0,0,0,0,0.76511973,0.87356806,3,4.160345749,0.399989947,0.033023292,0.427448442,0.014073293
S00191,0,0,0,0.2,0.8,0,0,0,1,0,0,0.13251923,0.33488378,3,4.160345749,0.414154407,0.034800368,0.436132935,0.013051609
S00192,0,0,0,0.2,0.8,1,0,0,0,0,0,0.9668928,0.28810656,3,4.160345749,0.470193631,0.031551677,0.490664177,0.013624065
S00193,0,0.2,0,0.8,0,0,0,1,0,0,0,0.27224115,0.8647954,3,4.160345749,0.472672859,0.025125387,0.488217484,0.01014986
S00194,0,0.2,0,0.8,0,0,1,0,0,0,0,0.639271,0.9035619,3,4.160345749,0.48631213,0.028120353,0.507364752,0.01219481
S00195,0,0.2,0,0.8,0,0,0,0,1,0,0,0.09908254,0.22514556,3,4.160345749,0.551435891,0.024231698,0.580113534,0.010948349
S00196,0,0.2,0,0.8,0,1,0,0,0,0,0,0.9850167,0.38789436,3,4.160345749,0.583861599,0.033110614,0.579084393,0.012050174
S00197,0,0,0.2,0.8,0,0,0,1,0,0,0,0.2730935,0.86345166,3,4.160345749,0.477420306,0.023602619,0.489790472,0.011379423
S00198,0,0,0.2,0.8,0,0,1,0,0,0,0,0.6392848,0.9029588,3,4.160345749,0.489858531,0.027281911,0.505816244,0.013450939
S00199,0,0,0.2,0.8,0,0,0,0,1,0,0,0.10350178,0.23191525,3,4.160345749,0.517496731,0.023877775,0.540036602,0.008910275
S00200,0,0,0.2,0.8,0,1,0,0,0,0,0,0.98875815,0.38196015,3,4.160345749,0.575237373,0.023274356,0.575696982,0.012866092
S00201,0,0,0,0.8,0.2,0,0,1,0,0,0,0.27252713,0.86673,3,4.160345749,0.474723618,0.022610746,0.491357606,0.01200997
S00202,0,0,0,0.8,0.2,0,1,0,0,0,0,0.63984495,0.90422773,3,4.160345749,0.488122007,0.027690688,0.50776304,0.012816319
S00203,0,0,0,0.8,0.2,0,0,0,1,0,0,0.10455548,0.23912765,3,4.160345749,0.518696137,0.022200045,0.539680334,0.009414589
S00204,0,0,0,0.8,0.2,1,0,0,0,0,0,0.989905,0.3730666,3,4.160345749,0.570323284,0.02275342,0.578727141,0.011781398
S00205,0.2,0.8,0,0,0,0,0,1,0,0,0,0.2164111,0.708512,3,4.160345749,0.367158271,0.033621365,0.407927328,0.012120418
S00206,0.2,0.8,0,0,0,0,1,0,0,0,0,0.8569729,0.7142564,3,4.160345749,0.426205786,0.034942906,0.44552967,0.014554249
S00207,0.2,0.8,0,0,0,0,0,0,1,0,0,0.20538269,0.16565323,3,4.160345749,0.468811886,0.030415537,0.526099367,0.018019636
S00208,0.2,0.8,0,0,0,1,0,0,0,0,0,0.8487107,0.29884398,3,4.160345749,0.474772437,0.034558951,0.481996846,0.014120522
S00209,0.2,0,0.8,0,0,0,0,1,0,0,0,0.15073241,0.64155775,3,4.160345749,0.35810922,0.032942552,0.4070646,0.012236291
S00210,0.2,0,0.8,0,0,0,1,0,0,0,0,0.7486338,0.7638592,3,4.160345749,0.402717109,0.033841992,0.43617347,0.014316452
S00211,0.2,0,0.8,0,0,0,0,0,1,0,0,0.244536,0.25203702,3,4.160345749,0.414936657,0.030707603,0.446702193,0.014056223
S00212,0.2,0,0.8,0,0,1,0,0,0,0,0,0.89229107,0.21167997,3,4.160345749,0.475576862,0.028744691,0.492633907,0.014055129
S00213,0.2,0,0,0,0.8,0,0,1,0,0,0,0.1001648,0.7329998,3,4.160345749,0.359980018,0.03153665,0.398260725,0.012143888
S00214,0.2,0,0,0,0.8,0,1,0,0,0,0,0.77642304,0.8747175,3,4.160345749,0.402423228,0.033958625,0.426354173,0.015664881
S00215,0.2,0,0,0,0.8,0,0,0,1,0,0,0.13362764,0.33555487,3,4.160345749,0.418346711,0.034029778,0.43382915,0.012112065
S00216,0.2,0,0,0,0.8,1,0,0,0,0,0,0.9674163,0.28114814,3,4.160345749,0.469091931,0.031157945,0.494324072,0.012900458
S00217,0.2,0,0,0.8,0,0,0,1,0,0,0,0.27308503,0.85827184,3,4.160345749,0.550970813,0.030327564,0.575355595,0.012473167
S00218,0.2,0,0,0.8,0,0,1,0,0,0,0,0.6402757,0.90293825,3,4.160345749,0.543022651,0.032872338,0.578060189,0.015491848
S00219,0.2,0,0,0.8,0,0,0,0,1,0,0,0.1072151,0.2246746,3,4.160345749,0.601532987,0.02626255,0.634480613,0.008936574
S00220,0.2,0,0,0.8,0,1,0,0,0,0,0,0.9924722,0.39054367,3,4.160345749,0.626786781,0.029214185,0.628869182,0.011922019
S00221,0.8,0.2,0,0,0,0,0,1,0,0,0,0.010272498,0.61118776,3,4.160345749,0.47581812,0.022234948,0.494305901,0.008629445
S00222,0.8,0.2,0,0,0,0,1,0,0,0,0,0.883075,0.7944269,3,4.160345749,0.530656567,0.029331932,0.533376122,0.012825535
S00223,0.8,0.2,0,0,0,0,0,0,1,0,0,0.33426374,0.09319381,3,4.160345749,0.597192393,0.024911586,0.610277142,0.013782947
S00224,0.8,0.2,0,0,0,1,0,0,0,0,0,0.7505161,0.11701226,3,4.160345749,0.568513678,0.022856772,0.589269562,0.013657521
S00225,0.8,0,0.2,0,0,0,0,1,0,0,0,0.018340226,0.61115324,3,4.160345749,0.479392813,0.020402006,0.496644167,0.009704157
S00226,0.8,0,0.2,0,0,0,1,0,0,0,0,0.8887701,0.7994015,3,4.160345749,0.537262827,0.030025627,0.53096313,0.013268613
S00227,0.8,0,0.2,0,0,0,0,0,1,0,0,0.3358057,0.10327444,3,4.160345749,0.556433117,0.022526076,0.571689483,0.010047463
S00228,0.8,0,0.2,0,0,1,0,0,0,0,0,0.76258665,0.120764524,3,4.160345749,0.564354257,0.020804456,0.587499493,0.010941179
S00229,0.8,0,0,0,0.2,0,0,1,0,0,0,0.011255685,0.61855084,3,4.160345749,0.483326835,0.019241779,0.494849624,0.009144712
S00230,0.8,0,0,0,0.2,0,1,0,0,0,0,0.8903383,0.80655676,3,4.160345749,0.534108641,0.028322888,0.5290082,0.013259535
S00231,0.8,0,0,0,0.2,0,0,0,1,0,0,0.34195498,0.09593147,3,4.160345749,0.553767313,0.020491611,0.571204621,0.010550405
S00232,0.8,0,0,0,0.2,1,0,0,0,0,0,0.7571974,0.113043666,3,4.160345749,0.568320197,0.021365071,0.585766614,0.011786955
S00233,0.8,0,0,0.2,0,0,0,1,0,0,0,0.015720574,0.6243535,3,4.160345749,0.55845212,0.026721366,0.580447538,0.008405489
S00234,0.8,0,0,0.2,0,0,1,0,0,0,0,0.8822132,0.8068658,3,4.160345749,0.590724837,0.034906525,0.604912298,0.016478919
S00235,0.8,0,0,0.2,0,0,0,0,1,0,0,0.32707763,0.09660476,3,4.160345749,0.647853327,0.027567981,0.667130334,0.010091279
S00236,0.8,0,0,0.2,0,1,0,0,0,0,0,0.75349826,0.12352472,3,4.160345749,0.617173065,0.023018051,0.639877454,0.008918912
S00237,0,0.6,0.4,0,0,0,0,1,0,0,0,0.1909896,0.68694115,3,5.595419,0.353498613,0.034841801,0.407216647,0.009718587
S00238,0,0.6,0.4,0,0,0,1,0,0,0,0,0.80628127,0.7338803,3,5.595419,0.405471112,0.034772711,0.440601696,0.012268223
S00239,0,0.6,0.4,0,0,0,0,0,1,0,0,0.2177045,0.20533249,3,5.595419,0.439651362,0.034784016,0.506146089,0.014749505
S00240,0,0.6,0.4,0,0,1,0,0,0,0,0,0.86560017,0.27184454,3,5.595419,0.449997682,0.033814302,0.481004402,0.010763014
S00241,0,0.4,0.6,0,0,0,0,1,0,0,0,0.17730826,0.6710194,3,5.595419,0.352681522,0.033873119,0.407830106,0.009565207
S00242,0,0.4,0.6,0,0,0,1,0,0,0,0,0.7820062,0.74963397,3,5.595419,0.400911701,0.034984823,0.4376825,0.012248568
S00243,0,0.4,0.6,0,0,0,0,0,1,0,0,0.22917075,0.22611316,3,5.595419,0.42232427,0.035570213,0.486165499,0.015449104
S00244,0,0.4,0.6,0,0,1,0,0,0,0,0,0.87687194,0.2494564,3,5.595419,0.46305976,0.034894695,0.484407981,0.011033693
S00245,0,0.6,0,0,0.4,0,0,1,0,0,0,0.1713562,0.73017615,3,5.595419,0.356506621,0.037408183,0.402352779,0.009771221
S00246,0,0.6,0,0,0.4,0,1,0,0,0,0,0.79379666,0.82593703,3,5.595419,0.406659474,0.038686443,0.431638922,0.012889986
S00247,0,0.6,0,0,0.4,0,0,0,1,0,0,0.17686492,0.3113861,3,5.595419,0.436226842,0.034483332,0.492922618,0.013035027
S00248,0,0.6,0,0,0.4,1,0,0,0,0,0,0.88557327,0.29863447,3,5.595419,0.468642258,0.035560556,0.480431763,0.011318624
S00249,0,0,0.6,0,0.4,0,0,1,0,0,0,0.13165216,0.67978716,3,5.595419,0.347651693,0.03790881,0.404670437,0.009659709
S00250,0,0,0.6,0,0.4,0,1,0,0,0,0,0.74989986,0.7987211,3,5.595419,0.394421442,0.037745955,0.431434603,0.012443329
S00251,0,0,0.6,0,0.4,0,0,0,1,0,0,0.21121499,0.27485326,3,5.595419,0.393239142,0.03671318,0.446036505,0.010445045
S00252,0,0,0.6,0,0.4,1,0,0,0,0,0,0.921024,0.2378476,3,5.595419,0.471119197,0.032933039,0.489184369,0.01133409
S00253,0,0.4,0,0,0.6,0,0,1,0,0,0,0.14853749,0.7380961,3,5.595419,0.352784056,0.037457392,0.400349717,0.009775702
S00254,0,0.4,0,0,0.6,0,1,0,0,0,0,0.7859099,0.8432925,3,5.595419,0.400261773,0.039269332,0.429622564,0.012961307
S00255,0,0.4,0,0,0.6,0,0,0,1,0,0,0.16362165,0.3150267,3,5.595419,0.419411493,0.036850308,0.47336731,0.014028552
S00256,0,0.4,0,0,0.6,1,0,0,0,0,0,0.9173427,0.29517764,3,5.595419,0.477786854,0.035412354,0.483503272,0.011384638
S00257,0,0,0.4,0,0.6,0,0,1,0,0,0,0.12155192,0.70142394,3,5.595419,0.33996219,0.037407767,0.402055208,0.009562072
S00258,0,0,0.4,0,0.6,0,1,0,0,0,0,0.7533593,0.81765634,3,5.595419,0.389339309,0.038164608,0.429922427,0.012488817
S00259,0,0,0.4,0,0.6,0,0,0,1,0,0,0.19707188,0.29126528,3,5.595419,0.389365171,0.038062121,0.443891702,0.010485974
S00260,0,0,0.4,0,0.6,1,0,0,0,0,0,0.94159573,0.2580026,3,5.595419,0.462401221,0.032431774,0.488843644,0.011490752
S00261,0,0.6,0,0.4,0,0,0,1,0,0,0,0.22400165,0.74377924,3,5.595419,0.390622858,0.027797845,0.418351272,0.008350832
S00262,0,0.6,0,0.4,0,0,1,0,0,0,0,0.6660909,0.8283018,3,5.595419,0.425157135,0.02978491,0.438775497,0.01172114
S00263,0,0.6,0,0.4,0,0,0,0,1,0,0,0.16978794,0.18648484,3,5.595419,0.48140891,0.024631406,0.530885443,0.015625436
S00264,0,0.6,0,0.4,0,1,0,0,0,0,0,0.88087773,0.32999185,3,5.595419,0.499455698,0.030667848,0.501566178,0.01304641
S00265,0,0,0.6,0.4,0,0,0,1,0,0,0,0.26350063,0.78483725,3,5.595419,0.382841522,0.024180552,0.417288909,0.009948975
S00266,0,0,0.6,0.4,0,0,1,0,0,0,0,0.7162052,0.7869709,3,5.595419,0.423775642,0.02705977,0.44585186,0.012977721
S00267,0,0,0.6,0.4,0,0,0,0,1,0,0,0.18555005,0.2518117,3,5.595419,0.434126479,0.029173424,0.454899039,0.01183701
S00268,0,0,0.6,0.4,0,1,0,0,0,0,0,0.92963403,0.37485784,3,5.595419,0.499548055,0.029212782,0.502663813,0.0122133
S00269,0,0,0,0.4,0.6,0,0,1,0,0,0,0.19538976,0.8012325,3,5.595419,0.388646574,0.026024061,0.408178478,0.010196967
S00270,0,0,0,0.4,0.6,0,1,0,0,0,0,0.73713756,0.86211354,3,5.595419,0.410109903,0.028543086,0.438938071,0.013053366
S00271,0,0,0,0.4,0.6,0,0,0,1,0,0,0.12971495,0.29495215,3,5.595419,0.423751016,0.028901439,0.45217396,0.012648027
S00272,0,0,0,0.4,0.6,1,0,0,0,0,0,0.9604087,0.31447068,3,5.595419,0.500120381,0.02818004,0.507314673,0.013363411
S00273,0,0.4,0,0.6,0,0,0,1,0,0,0,0.2253024,0.75276804,3,5.595419,0.422022951,0.021387184,0.446578663,0.009033731
S00274,0,0.4,0,0.6,0,0,1,0,0,0,0,0.66666275,0.8430963,3,5.595419,0.450739419,0.02653755,0.468916976,0.012043402
S00275,0,0.4,0,0.6,0,0,0,0,1,0,0,0.14525358,0.20385355,3,5.595419,0.513043715,0.02098667,0.549397764,0.01375458
S00276,0,0.4,0,0.6,0,1,0,0,0,0,0,0.95789695,0.39539108,3,5.595419,0.53637896,0.028595715,0.531784177,0.013065617
S00277,0,0,0.4,0.6,0,0,0,1,0,0,0,0.2623881,0.8000042,3,5.595419,0.420223559,0.021279438,0.4449394,0.00863733
S00278,0,0,0.4,0.6,0,0,1,0,0,0,0,0.6463652,0.8595458,3,5.595419,0.454521534,0.02466038,0.464065483,0.010712913
S00279,0,0,0.4,0.6,0,0,0,0,1,0,0,0.16652355,0.24618663,3,5.595419,0.472183441,0.024090675,0.488154084,0.010034457
S00280,0,0,0.4,0.6,0,1,0,0,0,0,0,0.94430745,0.3753245,3,5.595419,0.53665125,0.028428429,0.533680929,0.010901829
S00281,0,0,0,0.6,0.4,0,0,1,0,0,0,0.22020508,0.8157835,3,5.595419,0.426088214,0.022631105,0.444793812,0.010101517
S00282,0,0,0,0.6,0.4,0,1,0,0,0,0,0.70029825,0.8691147,3,5.595419,0.445579099,0.025962518,0.468849945,0.011449146
S00283,0,0,0,0.6,0.4,0,0,0,1,0,0,0.12553874,0.26407367,3,5.595419,0.46664558,0.023534323,0.485937685,0.01141852
S00284,0,0,0,0.6,0.4,1,0,0,0,0,0,0.97266674,0.3497131,3,5.595419,0.535110548,0.022979469,0.540561321,0.012096563
S00285,0.4,0.6,0,0,0,0,0,1,0,0,0,0.08072658,0.6129799,3,5.595419,0.392487957,0.030539921,0.419151229,0.010364372
S00286,0.4,0.6,0,0,0,0,1,0,0,0,0,0.8583156,0.7465731,3,5.595419,0.443720762,0.032251264,0.458185522,0.012254782
S00287,0.4,0.6,0,0,0,0,0,0,1,0,0,0.23249976,0.16769688,3,5.595419,0.503193566,0.022380165,0.532807418,0.016819617
S00288,0.4,0.6,0,0,0,1,0,0,0,0,0,0.8191086,0.25840217,3,5.595419,0.498070876,0.029172734,0.504627231,0.011002495
S00289,0.4,0,0.6,0,0,0,0,1,0,0,0,0.12740174,0.6359326,3,5.595419,0.385101757,0.025700127,0.420104821,0.009183583
S00290,0.4,0,0.6,0,0,0,1,0,0,0,0,0.80022,0.78013366,3,5.595419,0.441498396,0.027066007,0.453003522,0.011864559
S00291,0.4,0,0.6,0,0,0,0,0,1,0,0,0.27469295,0.22029093,3,5.595419,0.45365315,0.026815577,0.46241254,0.012183091
S00292,0.4,0,0.6,0,0,1,0,0,0,0,0,0.86517334,0.2086463,3,5.595419,0.497940292,0.03025531,0.510956468,0.01224723
S00293,0.4,0,0,0,0.6,0,0,1,0,0,0,0.07895122,0.6960946,3,5.595419,0.388229126,0.026410121,0.413247152,0.009878957
S00294,0.4,0,0,0,0.6,0,1,0,0,0,0,0.8159909,0.8493083,3,5.595419,0.434854778,0.029195475,0.445612867,0.012296388
S00295,0.4,0,0,0,0.6,0,0,0,1,0,0,0.31673047,0.17042185,3,5.595419,0.44419762,0.028260583,0.475729977,0.011854885
S00296,0.4,0,0,0,0.6,1,0,0,0,0,0,0.82492495,0.16444565,3,5.595419,0.493444849,0.028525668,0.514298486,0.013353363
S00297,0.4,0,0,0.6,0,0,0,1,0,0,0,0.2725517,0.839719,3,5.595419,0.554096456,0.030185023,0.577098009,0.012232973
S00298,0.4,0,0,0.6,0,0,1,0,0,0,0,0.6604091,0.88925964,3,5.595419,0.544383839,0.032550388,0.580643443,0.015372907
S00299,0.4,0,0,0.6,0,0,0,0,1,0,0,0.11693218,0.20971464,3,5.595419,0.603689605,0.026334222,0.636816586,0.009020998
S00300,0.4,0,0,0.6,0,1,0,0,0,0,0,0.98014176,0.41399515,3,5.595419,0.625002436,0.029249834,0.625230853,0.012047489
S00301,0.6,0.4,0,0,0,0,0,1,0,0,0,0.063796245,0.61195326,3,5.595419,0.426081802,0.024018966,0.452741256,0.008707566
S00302,0.6,0.4,0,0,0,0,1,0,0,0,0,0.86426634,0.77348226,3,5.595419,0.48845749,0.029268947,0.486784247,0.010848196
S00303,0.6,0.4,0,0,0,0,0,0,1,0,0,0.29435286,0.13471518,3,5.595419,0.539585359,0.025772654,0.56456547,0.015127854
S00304,0.6,0.4,0,0,0,1,0,0,0,0,0,0.770245,0.17245133,3,5.595419,0.52882675,0.02708021,0.544701962,0.011221959
S00305,0.6,0,0.4,0,0,0,0,1,0,0,0,0.035545222,0.59689987,3,5.595419,0.424292499,0.021495415,0.448669093,0.007465932
S00306,0.6,0,0.4,0,0,0,1,0,0,0,0,0.81982154,0.7872894,3,5.595419,0.479590414,0.026262557,0.483816853,0.010352156
S00307,0.6,0,0.4,0,0,0,0,0,1,0,0,0.33747622,0.12715243,3,5.595419,0.495429418,0.022267715,0.513655749,0.010923785
S00308,0.6,0,0.4,0,0,1,0,0,0,0,0,0.78307915,0.1316597,3,5.595419,0.533880415,0.025924048,0.54804731,0.011729691
S00309,0.6,0,0,0,0.4,0,0,1,0,0,0,0.063178666,0.680464,3,5.595419,0.428848857,0.019105954,0.444854716,0.008356589
S00310,0.6,0,0,0,0.4,0,1,0,0,0,0,0.8238982,0.84563655,3,5.595419,0.476507226,0.026772129,0.479818582,0.012103987
S00311,0.6,0,0,0,0.4,0,0,0,1,0,0,0.3170105,0.15337248,3,5.595419,0.497341602,0.023300073,0.508743858,0.011390308
S00312,0.6,0,0,0,0.4,1,0,0,0,0,0,0.806915,0.16003491,3,5.595419,0.537000229,0.024159387,0.548723325,0.012149903
S00313,0.6,0,0,0.4,0,0,0,1,0,0,0,0.032964792,0.64248973,3,5.595419,0.558841463,0.026553592,0.579885683,0.008657997
S00314,0.6,0,0,0.4,0,0,1,0,0,0,0,0.86435694,0.8280643,3,5.595419,0.586689319,0.035534913,0.601681076,0.016666094
S00315,0.6,0,0,0.4,0,0,0,0,1,0,0,0.28909087,0.11746442,3,5.595419,0.645051713,0.027408613,0.661508657,0.009839718
S00316,0.6,0,0,0.4,0,1,0,0,0,0,0,0.75809056,0.15310708,3,5.595419,0.619741252,0.023989549,0.636979675,0.008833688
S00317,0,1,0,0,0,0,0.2,0.6,0.2,0,0,0.24250317,0.6961232,4,7.900549263,0.391091422,0.03555344,0.426262892,0.0109327
S00318,0,1,0,0,0,0,0.6,0.2,0.2,0,0,0.84171325,0.69185954,4,7.900549263,0.426418267,0.037515107,0.464059065,0.012999141
S00319,0,1,0,0,0,0,0.2,0.2,0.6,0,0,0.30084807,0.32948008,4,7.900549263,0.452841373,0.03607138,0.497806512,0.011072167
S00320,0,1,0,0,0,0.2,0.2,0.6,0,0,0,0.23778209,0.690412,4,7.900549263,0.382382915,0.03571175,0.408636826,0.009973727
S00321,0,1,0,0,0,0.2,0.6,0.2,0,0,0,0.8539604,0.6758785,4,7.900549263,0.41978509,0.04067236,0.447722769,0.012056153
S00322,0,1,0,0,0,0.2,0,0.6,0.2,0,0,0.23222949,0.68762845,4,7.900549263,0.394362756,0.037246579,0.425555827,0.010262499
S00323,0,1,0,0,0,0.2,0.6,0,0.2,0,0,0.8473909,0.68520373,4,7.900549263,0.428583141,0.040350859,0.46294622,0.012551367
S00324,0,1,0,0,0,0.2,0,0.2,0.6,0,0,0.2775852,0.34273064,4,7.900549263,0.452771982,0.039594711,0.495361148,0.012897363
S00325,0,1,0,0,0,0.2,0.2,0,0.6,0,0,0.32202503,0.31875917,4,7.900549263,0.451939213,0.038587714,0.49941094,0.013131371
S00326,0,1,0,0,0,0.6,0.2,0.2,0,0,0,0.83825016,0.31800842,4,7.900549263,0.449386884,0.036774958,0.476679336,0.010781974
S00327,0,1,0,0,0,0.6,0,0.2,0.2,0,0,0.8374233,0.31770036,4,7.900549263,0.467231976,0.03739661,0.494283679,0.011059469
S00328,0,1,0,0,0,0.6,0.2,0,0.2,0,0,0.8403224,0.31623372,4,7.900549263,0.467101645,0.037327419,0.493097901,0.010117471
S00329,0,1,0,0,0,0,0.4,0.4,0.2,0,0,0.44921792,0.5570239,4,8.770606277,0.416278906,0.036752114,0.451444275,0.010180637
S00330,0,1,0,0,0,0,0.2,0.4,0.4,0,0,0.33232108,0.48276427,4,8.770606277,0.412792419,0.036894936,0.468716249,0.011321235
S00331,0,1,0,0,0,0,0.4,0.2,0.4,0,0,0.40998843,0.4622005,4,8.770606277,0.441806559,0.036258074,0.474500341,0.011290416
S00332,0,1,0,0,0,0.2,0.4,0.4,0,0,0,0.5124326,0.56485295,4,8.770606277,0.410220143,0.036361066,0.43673888,0.01024004
S00333,0,1,0,0,0,0.2,0,0.4,0.4,0,0,0.23698503,0.4731702,4,8.770606277,0.413968497,0.038781962,0.462984957,0.011638149
S00334,0,1,0,0,0,0.2,0.4,0,0.4,0,0,0.43806106,0.417513,4,8.770606277,0.434363224,0.03872254,0.480217319,0.012063617
S00335,0,1,0,0,0,0.4,0.2,0.4,0,0,0,0.56648475,0.54895616,4,8.770606277,0.418135269,0.037413602,0.440264529,0.010564843
S00336,0,1,0,0,0,0.4,0.4,0.2,0,0,0,0.8680933,0.55899644,4,8.770606277,0.442398694,0.038840399,0.458129667,0.01118675
S00337,0,1,0,0,0,0.4,0,0.4,0.2,0,0,0.6071915,0.44427863,4,8.770606277,0.413903854,0.037263122,0.469277553,0.010495935
S00338,0,1,0,0,0,0.4,0.4,0,0.2,0,0,0.8702363,0.54858667,4,8.770606277,0.451675614,0.037672912,0.47674749,0.011923155
S00339,0,1,0,0,0,0.4,0,0.2,0.4,0,0,0.61078423,0.42985085,4,8.770606277,0.451214467,0.037103026,0.487757745,0.010086726
S00340,0,1,0,0,0,0.4,0.2,0,0.4,0,0,0.62145793,0.42468107,4,8.770606277,0.453239302,0.035375155,0.488266571,0.010647625
S00341,0,0,1,0,0,0,0.2,0.6,0.2,0,0,0.16730481,0.622764,4,7.900549263,0.373191328,0.036480713,0.411567591,0.009485918
S00342,0,0,1,0,0,0,0.6,0.2,0.2,0,0,0.7282768,0.7489816,4,7.900549263,0.395884413,0.03721604,0.434754803,0.011867561
